com.samsung.health.hrv,6307003,1
create_sh_ver,start_time,custom,binning_data,modify_sh_ver,update_time,create_time,time_offset,deviceuuid,comment,pkg_name,end_time,datauuid
62981551,2025-12-06 09:00:00.000,,d15d2b25-b9da-45d3-b208-cd89aec1650d.binning_data.json,62981551,2025-12-06 10:14:52.910,2025-12-06 10:14:52.910,UTC-0300,9cX1oNetDs,,com.sec.android.app.shealth,2025-12-06 10:00:00.000,d15d2b25-b9da-45d3-b208-cd89aec1650d,
62981551,2025-12-06 10:00:00.000,,da1c44ac-d5a9-4faa-8f37-da7a5459c60d.binning_data.json,62981551,2025-12-06 11:05:37.205,2025-12-06 11:05:37.205,UTC-0300,9cX1oNetDs,,com.sec.android.app.shealth,2025-12-06 11:00:00.000,da1c44ac-d5a9-4faa-8f37-da7a5459c60d,
62981551,2025-12-06 11:00:00.000,,dcfd3ec4-8a2b-45ec-997a-06e7d121fd53.binning_data.json,62981551,2025-12-06 12:10:30.593,2025-12-06 12:10:30.593,UTC-0300,9cX1oNetDs,,com.sec.android.app.shealth,2025-12-06 12:00:00.000,dcfd3ec4-8a2b-45ec-997a-06e7d121fd53,
62981551,2025-12-06 12:00:00.000,,9ef7dd61-5870-4d09-aaa1-e6dabdabf52e.binning_data.json,62981551,2025-12-06 12:53:05.051,2025-12-06 12:53:05.051,UTC-0300,9cX1oNetDs,,com.sec.android.app.shealth,2025-12-06 12:52:03.577,9ef7dd61-5870-4d09-aaa1-e6dabdabf52e,
62981551,2025-12-10 04:00:00.000,,126dd2af-1d90-45f2-888b-2e41da95b793.binning_data.json,62981551,2025-12-10 05:15:01.785,2025-12-10 05:15:01.785,UTC-0300,9cX1oNetDs,,com.sec.android.app.shealth,2025-12-10 05:00:00.000,126dd2af-1d90-45f2-888b-2e41da95b793,
62981551,2025-12-10 05:00:00.000,,be1ba2a1-f1a4-4de3-bdf1-575670d503a2.binning_data.json,62981551,2025-12-10 06:10:24.617,2025-12-10 06:10:24.617,UTC-0300,9cX1oNetDs,,com.sec.android.app.shealth,2025-12-10 06:00:00.000,be1ba2a1-f1a4-4de3-bdf1-575670d503a2,
62981551,2025-12-10 06:00:00.000,,726cc7e2-961c-4ff8-8165-9f0564e037b9.binning_data.json,62981551,2025-12-10 07:11:26.978,2025-12-10 07:11:26.978,UTC-0300,9cX1oNetDs,,com.sec.android.app.shealth,2025-12-10 07:00:00.000,726cc7e2-961c-4ff8-8165-9f0564e037b9,
62981551,2025-12-10 07:00:00.000,,aa089f4d-6a70-4c26-9444-f8e61ab29d78.binning_data.json,62981551,2025-12-10 08:06:43.544,2025-12-10 08:06:43.544,UTC-0300,9cX1oNetDs,,com.sec.android.app.shealth,2025-12-10 08:00:00.000,aa089f4d-6a70-4c26-9444-f8e61ab29d78,
62981551,2025-12-10 08:00:00.000,,59964c1e-2527-4c0b-8355-494790f71e13.binning_data.json,62981551,2025-12-10 09:14:19.139,2025-12-10 09:14:19.139,UTC-0300,9cX1oNetDs,,com.sec.android.app.shealth,2025-12-10 09:00:00.000,59964c1e-2527-4c0b-8355-494790f71e13,
62981551,2025-12-10 09:00:00.000,,fcaa734e-db60-4465-86d9-b87b04af9e8a.binning_data.json,62981551,2025-12-10 10:10:00.953,2025-12-10 10:10:00.953,UTC-0300,9cX1oNetDs,,com.sec.android.app.shealth,2025-12-10 10:00:00.000,fcaa734e-db60-4465-86d9-b87b04af9e8a,
62981551,2025-12-10 10:00:00.000,,9c2a11f9-6889-4c0a-8238-99c604872ee0.binning_data.json,62981551,2025-12-10 11:10:53.401,2025-12-10 11:10:53.401,UTC-0300,9cX1oNetDs,,com.sec.android.app.shealth,2025-12-10 11:00:00.000,9c2a11f9-6889-4c0a-8238-99c604872ee0,
62981551,2025-12-10 11:00:00.000,,42aa7434-39c3-4895-a1d0-1df8e57839f2.binning_data.json,62981551,2025-12-10 11:43:07.605,2025-12-10 11:43:07.605,UTC-0300,9cX1oNetDs,,com.sec.android.app.shealth,2025-12-10 11:42:24.022,42aa7434-39c3-4895-a1d0-1df8e57839f2,
62981551,2025-12-11 04:00:00.000,,9da41884-893b-46e5-97a8-854b0532cc9d.binning_data.json,62981551,2025-12-11 05:15:00.684,2025-12-11 05:15:00.684,UTC-0300,9cX1oNetDs,,com.sec.android.app.shealth,2025-12-11 05:00:00.000,9da41884-893b-46e5-97a8-854b0532cc9d,
62981551,2025-12-11 05:00:00.000,,c9f4e915-656c-4443-911a-70ebe336985c.binning_data.json,62981551,2025-12-11 06:08:58.288,2025-12-11 06:08:58.288,UTC-0300,9cX1oNetDs,,com.sec.android.app.shealth,2025-12-11 06:00:00.000,c9f4e915-656c-4443-911a-70ebe336985c,
