com.samsung.shealth.tracker.pedometer_step_count,6307003,2
duration,version_code,run_step,walk_step,com.samsung.health.step_count.start_time,com.samsung.health.step_count.sample_position_type,com.samsung.health.step_count.custom,com.samsung.health.step_count.update_time,com.samsung.health.step_count.create_time,com.samsung.health.step_count.count,com.samsung.health.step_count.speed,com.samsung.health.step_count.distance,com.samsung.health.step_count.calorie,com.samsung.health.step_count.time_offset,com.samsung.health.step_count.deviceuuid,com.samsung.health.step_count.pkg_name,com.samsung.health.step_count.end_time,com.samsung.health.step_count.datauuid
33233,4,5,63,2025-12-12 18:18:00.000,,,2025-12-12 18:22:48.997,2025-12-12 18:22:48.997,68,1.5833334,52.62,2.4,UTC-0300,9cX1oNetDs,com.sec.android.app.shealth,2025-12-12 18:19:00.000,ddd28e80-f60a-419f-8026-eb85412238d7,
35400,4,0,63,2025-12-12 18:19:00.000,,,2025-12-12 18:22:49.240,2025-12-12 18:22:49.240,63,1.3333334,47.2,1.87,UTC-0300,9cX1oNetDs,com.sec.android.app.shealth,2025-12-12 18:20:00.000,333b73bd-d8ae-4cab-a596-4047dfdc2dd7,
31938,4,4,58,2025-12-12 18:20:00.000,,,2025-12-12 18:22:49.336,2025-12-12 18:22:49.336,62,1.4722222,47.02,1.98,UTC-0300,9cX1oNetDs,com.sec.android.app.shealth,2025-12-12 18:21:00.000,6fdc4de9-2162-49f9-b570-deb8dd3a5d6e,
7383,4,0,15,2025-12-12 18:21:00.000,,,2025-12-12 18:22:49.417,2025-12-12 18:22:49.417,15,1.6388888,12.1,0.45,UTC-0300,9cX1oNetDs,com.sec.android.app.shealth,2025-12-12 18:22:00.000,6c21c4c1-f3c2-4965-abaa-077cb5e27431,
33815,4,0,72,2025-12-12 18:22:00.000,,,2025-12-12 18:24:46.007,2025-12-12 18:22:49.498,72,1.688589,57.100006,2.1699998,UTC-0300,9cX1oNetDs,com.sec.android.app.shealth,2025-12-12 18:23:00.000,e362c48f-48f3-415b-bffd-7b5f18ff9baf,
47715,4,0,98,2025-12-12 18:23:00.000,,,2025-12-12 18:24:46.128,2025-12-12 18:24:46.128,98,1.5833334,75.55,3.02,UTC-0300,9cX1oNetDs,com.sec.android.app.shealth,2025-12-12 18:24:00.000,96d424d5-af30-46d4-92ce-3e42a43cc741,
37939,4,7,62,2025-12-12 18:24:00.000,,,2025-12-12 18:25:00.899,2025-12-12 18:24:46.175,69,1.3740143,52.13,2.36,UTC-0300,9cX1oNetDs,com.sec.android.app.shealth,2025-12-12 18:25:00.000,6e9d56e5-b4d1-416e-b838-d074d5c53e2a,
15451,4,0,35,2025-12-12 18:25:00.000,,,2025-12-12 18:27:09.659,2025-12-12 18:25:01.267,35,1.7784412,27.48,1.05,UTC-0300,9cX1oNetDs,com.sec.android.app.shealth,2025-12-12 18:26:00.000,2a6840a2-ab19-4140-b60f-658a9c5dc7f7,
16560,4,0,31,2025-12-12 18:26:00.000,,,2025-12-12 18:27:09.887,2025-12-12 18:27:09.887,31,1.3888888,23.0,0.95,UTC-0300,9cX1oNetDs,com.sec.android.app.shealth,2025-12-12 18:27:00.000,0bc082ec-e2e4-4749-b7a1-bcffeabe79c2,
46132,4,7,75,2025-12-12 18:27:00.000,,,2025-12-12 18:28:13.670,2025-12-12 18:27:09.990,82,1.3051652,60.210003,2.72,UTC-0300,9cX1oNetDs,com.sec.android.app.shealth,2025-12-12 18:28:00.000,10a19f9e-1bd9-4107-bd8b-95e7cec7c246,
9484,4,0,17,2025-12-12 18:27:00.000,,,2025-12-12 18:31:36.360,2025-12-12 18:31:36.360,17,1.4444444,13.7,0.53,UTC-0300,bvFPH0+ZC9,com.sec.android.app.shealth,2025-12-12 18:28:00.000,7f6d82b8-7dbe-4376-9daf-bf811c4f5f30,
4258,4,0,7,2025-12-12 18:31:00.000,,,2025-12-12 18:31:40.128,2025-12-12 18:31:39.657,7,1.2538284,5.34,0.22,UTC-0300,bvFPH0+ZC9,com.sec.android.app.shealth,2025-12-12 18:32:00.000,e27cd970-2482-48c5-ada3-9c3a7059524c,
25620,4,0,43,2025-12-12 18:53:00.000,,,2025-12-12 18:55:20.511,2025-12-12 18:53:31.559,43,1.2341657,31.619999,1.37,UTC-0300,bvFPH0+ZC9,com.sec.android.app.shealth,2025-12-12 18:54:00.000,3623408d-1dfb-4e28-8e07-5de51ada64e9,
7065,4,0,11,2025-12-12 19:07:00.000,,,2025-12-12 19:07:41.552,2025-12-12 19:07:38.776,11,1.1379678,8.04,0.35,UTC-0300,bvFPH0+ZC9,com.sec.android.app.shealth,2025-12-12 19:08:00.000,40d81538-c689-480d-8f8c-030e7b321a79,
11753,4,0,19,2025-12-12 19:08:00.000,,,2025-12-12 19:08:59.750,2025-12-12 19:08:53.138,19,1.1808828,13.879999,0.5999999,UTC-0300,bvFPH0+ZC9,com.sec.android.app.shealth,2025-12-12 19:09:00.000,a00b5917-1f9c-4693-b751-22476aab77eb,
7782,4,0,13,2025-12-12 19:09:00.000,,,2025-12-12 19:09:37.585,2025-12-12 19:09:00.383,13,1.2476016,9.709999,0.4,UTC-0300,bvFPH0+ZC9,com.sec.android.app.shealth,2025-12-12 19:10:00.000,3b223157-30bb-422a-9e44-0ebd8f2a6688,
3114,4,0,7,2025-12-12 19:10:00.000,,,2025-12-12 19:15:54.513,2025-12-12 19:15:54.513,7,1.8333334,5.71,0.22,UTC-0300,bvFPH0+ZC9,com.sec.android.app.shealth,2025-12-12 19:11:00.000,52b85f27-ec92-4b40-b545-9653670256ee,
33826,4,0,58,2025-12-12 18:28:00.000,,,2025-12-12 18:29:45.709,2025-12-12 18:28:13.777,58,1.2558248,42.48,1.8299999,UTC-0300,9cX1oNetDs,com.sec.android.app.shealth,2025-12-12 18:29:00.000,47402548-c35f-48aa-ab86-48f8a9cc61fd,
43491,4,6,81,2025-12-12 18:29:00.000,,,2025-12-12 18:30:35.913,2025-12-12 18:29:46.480,87,1.5087967,65.619995,2.78,UTC-0300,9cX1oNetDs,com.sec.android.app.shealth,2025-12-12 18:30:00.000,43461b08-a5e5-48c0-9b82-0646184e015a,
38530,4,0,72,2025-12-12 18:30:00.000,,,2025-12-12 18:31:02.338,2025-12-12 18:30:36.138,72,1.427426,55.0,2.23,UTC-0300,9cX1oNetDs,com.sec.android.app.shealth,2025-12-12 18:31:00.000,bccbe01e-e1da-4fff-ad27-9deaedcb95bf,
3403,4,0,6,2025-12-12 18:31:00.000,,,2025-12-12 18:31:08.144,2025-12-12 18:31:02.609,6,1.3426268,4.57,0.18,UTC-0300,9cX1oNetDs,com.sec.android.app.shealth,2025-12-12 18:32:00.000,940831b4-d76b-45be-a337-1d92e05017df,
12823,4,0,26,2025-12-12 19:14:00.000,,,2025-12-12 19:14:59.989,2025-12-12 19:14:59.989,26,1.6111112,20.66,0.85,UTC-0300,9cX1oNetDs,com.sec.android.app.shealth,2025-12-12 19:15:00.000,1f6dcd0e-75f7-4ae1-80cc-60f8399a58ef,
30906,4,0,55,2025-12-12 19:15:00.000,,,2025-12-12 19:16:15.159,2025-12-12 19:15:22.468,55,1.3459897,41.6,1.85,UTC-0300,9cX1oNetDs,com.sec.android.app.shealth,2025-12-12 19:16:00.000,f1854069-5e37-4ee5-8225-327440b353b2,
36822,4,0,65,2025-12-12 19:16:00.000,,,2025-12-12 19:18:48.325,2025-12-12 19:16:15.454,65,1.3068179,48.12,2.03,UTC-0300,9cX1oNetDs,com.sec.android.app.shealth,2025-12-12 19:17:00.000,73b16b5c-8919-443b-b4e8-f88052176e85,
51753,4,0,96,2025-12-12 19:17:00.000,,,2025-12-12 19:18:48.530,2025-12-12 19:18:48.530,96,1.3888888,71.88,2.87,UTC-0300,9cX1oNetDs,com.sec.android.app.shealth,2025-12-12 19:18:00.000,d89e5143-2d2d-4d37-be82-30e52f242975,
39279,4,2,71,2025-12-12 19:18:00.000,,,2025-12-12 19:20:44.617,2025-12-12 19:18:48.593,73,1.3857225,54.429996,2.25,UTC-0300,9cX1oNetDs,com.sec.android.app.shealth,2025-12-12 19:19:00.000,bef57999-f8e6-4335-bd7e-7cdcecd71710,
17042,4,0,34,2025-12-12 19:19:00.000,,,2025-12-12 19:20:44.852,2025-12-12 19:20:44.852,34,1.5555556,26.51,1.02,UTC-0300,9cX1oNetDs,com.sec.android.app.shealth,2025-12-12 19:20:00.000,92d6248c-5ee8-4c66-96a8-c8b19ca94312,
39724,4,0,75,2025-12-12 19:20:00.000,,,2025-12-12 19:23:05.155,2025-12-12 19:20:44.937,75,1.4363844,57.059998,2.3,UTC-0300,9cX1oNetDs,com.sec.android.app.shealth,2025-12-12 19:21:00.000,23e9a50f-c36a-44ce-b438-bb4d82bddd2c,
14392,4,0,26,2025-12-12 19:21:00.000,,,2025-12-12 19:23:05.379,2025-12-12 19:23:05.379,26,1.2777778,18.39,0.92,UTC-0300,9cX1oNetDs,com.sec.android.app.shealth,2025-12-12 19:22:00.000,c9b15794-4c5c-4ca6-8cd7-ac4bafac4161,
30598,4,10,58,2025-12-12 19:24:00.000,,,2025-12-12 19:25:56.133,2025-12-12 19:24:10.172,68,1.6356926,50.05,2.3400002,UTC-0300,9cX1oNetDs,com.sec.android.app.shealth,2025-12-12 19:25:00.000,d6b95056-4da1-40b1-b8a0-5cfea767ab96,
24341,4,0,39,2025-12-12 19:25:00.000,,,2025-12-12 19:25:56.304,2025-12-12 19:25:56.304,39,1.0833334,26.37,1.29,UTC-0300,9cX1oNetDs,com.sec.android.app.shealth,2025-12-12 19:26:00.000,88aea96b-0812-4852-a3e2-f179148e124b,
16283,4,0,27,2025-12-12 19:26:00.000,,,2025-12-12 19:26:19.118,2025-12-12 19:26:12.022,27,1.1705358,19.060001,0.83,UTC-0300,9cX1oNetDs,com.sec.android.app.shealth,2025-12-12 19:27:00.000,cec0cc42-013c-42da-9e07-22f6c08242e3,
15522,4,0,26,2025-12-12 19:27:00.000,,,2025-12-12 19:29:53.367,2025-12-12 19:29:53.367,26,1.1666666,18.11,0.81,UTC-0300,9cX1oNetDs,com.sec.android.app.shealth,2025-12-12 19:28:00.000,e4f77278-104c-41f5-9aac-dbc1812c2648,
17788,4,0,33,2025-12-12 19:29:00.000,,,2025-12-12 19:30:51.778,2025-12-12 19:29:53.541,33,1.3823541,24.59,1.03,UTC-0300,9cX1oNetDs,com.sec.android.app.shealth,2025-12-12 19:30:00.000,8fb7d82a-c45b-470f-86e4-beb5229abb56,
19737,4,0,39,2025-12-12 19:30:00.000,,,2025-12-12 19:30:51.984,2025-12-12 19:30:51.984,39,1.4444444,28.51,1.18,UTC-0300,9cX1oNetDs,com.sec.android.app.shealth,2025-12-12 19:31:00.000,0b33787c-4b62-4725-bb37-20aeea157fc5,
21763,4,0,39,2025-12-12 19:31:00.000,,,2025-12-12 19:31:54.824,2025-12-12 19:31:51.640,39,1.3274599,28.890001,1.18,UTC-0300,9cX1oNetDs,com.sec.android.app.shealth,2025-12-12 19:32:00.000,dccb8ba3-b57a-4bbd-be2a-d41c7a5c5ef9,
36879,4,0,74,2025-12-12 19:32:00.000,,,2025-12-12 19:33:04.031,2025-12-12 19:32:08.860,74,1.5662009,57.760002,2.28,UTC-0300,9cX1oNetDs,com.sec.android.app.shealth,2025-12-12 19:33:00.000,d3454ae0-33b8-43fe-aaf3-dcc6000f02d6,
15900,4,4,26,2025-12-12 19:38:00.000,,,2025-12-12 19:53:44.822,2025-12-12 19:38:31.189,30,2.1552112,34.27,1.8100001,UTC-0300,bvFPH0+ZC9,com.sec.android.app.shealth,2025-12-12 19:39:00.000,0c7a051a-ffe0-494b-ab6f-5f6f8d91d00d,
33015,4,7,51,2025-12-12 19:33:00.000,,,2025-12-12 19:34:07.757,2025-12-12 19:33:04.372,58,1.274853,42.09,1.9199998,UTC-0300,9cX1oNetDs,com.sec.android.app.shealth,2025-12-12 19:34:00.000,a0971ae0-51b8-495e-a989-657b8ab8115b,
35514,4,0,62,2025-12-12 19:34:00.000,,,2025-12-12 19:34:59.976,2025-12-12 19:34:59.976,62,1.2777778,45.38,1.93,UTC-0300,9cX1oNetDs,com.sec.android.app.shealth,2025-12-12 19:35:00.000,ed696166-9cc1-47a7-a608-e287f1a90f22,
15008,4,0,29,2025-12-12 19:35:00.000,,,2025-12-12 19:36:20.353,2025-12-12 19:35:15.867,29,1.4445336,21.68,1.06,UTC-0300,9cX1oNetDs,com.sec.android.app.shealth,2025-12-12 19:36:00.000,f0c8fb35-1433-4fa9-aef3-e455a97dd280,
25404,4,0,44,2025-12-12 19:36:00.000,,,2025-12-12 19:37:37.401,2025-12-12 19:37:37.401,44,1.2222222,31.05,1.41,UTC-0300,9cX1oNetDs,com.sec.android.app.shealth,2025-12-12 19:37:00.000,65c4b326-098b-4c51-a5da-51444b362696,
41339,4,0,75,2025-12-12 19:37:00.000,,,2025-12-12 19:37:56.084,2025-12-12 19:37:37.475,75,1.3764222,56.899998,2.29,UTC-0300,9cX1oNetDs,com.sec.android.app.shealth,2025-12-12 19:38:00.000,d6141614-dfca-4197-bd52-7fdbbecfcc4b,
27650,4,0,46,2025-12-12 19:38:00.000,,,2025-12-12 19:38:57.000,2025-12-12 19:38:02.109,46,1.1511574,31.83,1.5,UTC-0300,9cX1oNetDs,com.sec.android.app.shealth,2025-12-12 19:39:00.000,562432a3-da04-4f7c-9965-ad2d5f778e5a,
4227,4,0,10,2025-12-12 21:47:00.000,,,2025-12-12 21:47:53.804,2025-12-12 21:47:53.804,10,1.8333333,7.75,0.22,UTC-0300,9cX1oNetDs,com.sec.android.app.shealth,2025-12-12 21:48:00.000,048eb491-4d7a-4dbd-ba11-85a8292db0be,
15865,4,0,28,2025-12-12 21:54:00.000,,,2025-12-12 21:54:40.943,2025-12-12 21:54:16.843,28,1.316039,20.88,0.91999996,UTC-0300,9cX1oNetDs,com.sec.android.app.shealth,2025-12-12 21:55:00.000,ab42cf0c-eb52-4473-adae-d9757dccab0d,
22005,4,0,43,2025-12-12 21:55:00.000,,,2025-12-12 21:55:57.834,2025-12-12 21:55:57.834,43,1.5277778,33.62,1.33,UTC-0300,9cX1oNetDs,com.sec.android.app.shealth,2025-12-12 21:56:00.000,1df0e912-8260-47ac-9255-826b6304c3ab,
17631,4,0,29,2025-12-12 21:56:00.000,,,2025-12-12 21:57:27.334,2025-12-12 21:57:27.334,29,1.1388888,20.08,0.93,UTC-0300,9cX1oNetDs,com.sec.android.app.shealth,2025-12-12 21:57:00.000,71482cc4-c504-4bff-a342-8cbcbe8b1dd9,
19575,4,0,31,2025-12-12 21:57:00.000,,,2025-12-12 22:01:21.216,2025-12-12 21:57:27.605,31,1.1335473,22.189999,1.04,UTC-0300,9cX1oNetDs,com.sec.android.app.shealth,2025-12-12 21:58:00.000,587c41c1-6a3b-4c77-92b2-bcde559b4571,
16600,4,0,29,2025-12-12 21:58:00.000,,,2025-12-12 22:01:21.398,2025-12-12 22:01:21.398,29,1.2222222,20.29,0.86,UTC-0300,9cX1oNetDs,com.sec.android.app.shealth,2025-12-12 21:59:00.000,1cd0a6df-3a2c-4e57-a209-03da732ce62b,
26200,4,5,40,2025-12-12 21:59:00.000,,,2025-12-12 22:01:21.474,2025-12-12 22:01:21.474,45,1.25,32.75,1.56,UTC-0300,9cX1oNetDs,com.sec.android.app.shealth,2025-12-12 22:00:00.000,f1e1b6ac-5cdb-4489-8f68-894c0928a1ba,
19731,4,0,36,2025-12-12 22:00:00.000,,,2025-12-12 22:01:21.627,2025-12-12 22:01:21.627,36,1.3055556,25.76,1.21,UTC-0300,9cX1oNetDs,com.sec.android.app.shealth,2025-12-12 22:01:00.000,69b4f1ef-f09f-42e8-addf-2b55781f65ff,
13088,4,0,23,2025-12-12 22:01:00.000,,,2025-12-12 22:03:02.526,2025-12-12 22:03:02.526,23,1.25,16.36,0.72,UTC-0300,9cX1oNetDs,com.sec.android.app.shealth,2025-12-12 22:02:00.000,dc10ee1f-6b5c-433d-846f-6069025b10ea,
33426,4,0,54,2025-12-12 22:03:00.000,,,2025-12-12 22:04:27.826,2025-12-12 22:04:27.826,54,1.1111112,37.14,1.71,UTC-0300,9cX1oNetDs,com.sec.android.app.shealth,2025-12-12 22:04:00.000,38326dff-3146-4120-b929-fabd2eaccc76,
26324,4,0,45,2025-12-12 22:04:00.000,,,2025-12-12 22:05:43.744,2025-12-12 22:04:27.957,45,1.2433177,32.73,1.38,UTC-0300,9cX1oNetDs,com.sec.android.app.shealth,2025-12-12 22:05:00.000,3a37d656-cc5e-42a5-a383-472a77b90de3,
33627,4,0,49,2025-12-12 22:05:00.000,,,2025-12-12 22:07:58.879,2025-12-12 22:05:43.948,49,0.989364,33.27,1.49,UTC-0300,9cX1oNetDs,com.sec.android.app.shealth,2025-12-12 22:06:00.000,1636c05b-533f-40eb-af1b-2c75af1f46e1,
37480,4,0,65,2025-12-12 22:06:00.000,,,2025-12-12 22:07:59.144,2025-12-12 22:07:59.144,65,1.25,46.85,1.98,UTC-0300,9cX1oNetDs,com.sec.android.app.shealth,2025-12-12 22:07:00.000,ac827c35-b8ae-44fd-8b1f-e3c7a8a9cdf5,
35994,4,3,64,2025-12-12 22:07:00.000,,,2025-12-12 22:07:59.528,2025-12-12 22:07:59.208,67,1.3602126,48.96,2.25,UTC-0300,9cX1oNetDs,com.sec.android.app.shealth,2025-12-12 22:08:00.000,6625d250-f6d5-4f94-8494-6abc09363f2a,
26666,4,0,43,2025-12-12 22:08:00.000,,,2025-12-12 22:10:20.279,2025-12-12 22:10:20.279,43,1.1388888,30.37,1.31,UTC-0300,9cX1oNetDs,com.sec.android.app.shealth,2025-12-12 22:09:00.000,c5b0fea5-b55c-4ba8-aec5-7730b2c0e0f7,
7913,4,0,17,2025-12-12 22:09:00.000,,,2025-12-12 22:10:20.451,2025-12-12 22:10:20.451,17,1.6666666,13.19,0.5,UTC-0300,9cX1oNetDs,com.sec.android.app.shealth,2025-12-12 22:10:00.000,09bad3ec-c8fc-4364-8a20-98d82ebf5cef,
13842,4,5,29,2025-12-12 22:10:00.000,,,2025-12-12 22:11:37.897,2025-12-12 22:10:20.553,34,1.9129517,26.48,1.1700001,UTC-0300,9cX1oNetDs,com.sec.android.app.shealth,2025-12-12 22:11:00.000,b9166033-2c3e-4163-9a64-9c1b5375df8a,
4561,4,0,11,2025-12-12 22:11:00.000,,,2025-12-12 22:11:38.213,2025-12-12 22:11:38.213,11,1.8611112,8.49,0.32,UTC-0300,9cX1oNetDs,com.sec.android.app.shealth,2025-12-12 22:12:00.000,a0348507-46fa-4feb-81f7-bc0cad88b6e4,
15811,4,0,28,2025-12-12 22:14:00.000,,,2025-12-12 22:14:49.830,2025-12-12 22:14:47.770,28,1.3312868,21.050001,0.89999986,UTC-0300,bvFPH0+ZC9,com.sec.android.app.shealth,2025-12-12 22:15:00.000,241842fc-4f79-4b5d-8293-89ebbd63f3ce,
34773,4,0,69,2025-12-12 22:12:00.000,,,2025-12-12 22:14:59.964,2025-12-12 22:12:21.468,69,1.5,52.16,2.21,UTC-0300,9cX1oNetDs,com.sec.android.app.shealth,2025-12-12 22:13:00.000,34b123e4-c0a0-4aee-92bc-d1777516d678,
7150,4,0,13,2025-12-12 22:13:00.000,,,2025-12-12 22:15:00.062,2025-12-12 22:15:00.062,13,1.4166666,10.13,0.39,UTC-0300,9cX1oNetDs,com.sec.android.app.shealth,2025-12-12 22:14:00.000,58fe0ea9-4291-45cb-bc45-5f3d4b4c0586,
8808,4,0,16,2025-12-12 22:14:00.000,,,2025-12-12 22:15:00.106,2025-12-12 22:15:00.106,16,1.3611112,11.99,0.5,UTC-0300,9cX1oNetDs,com.sec.android.app.shealth,2025-12-12 22:15:00.000,75f44f5c-ccc1-4c13-8e40-ec772ac43c80,
11573,4,0,17,2025-12-12 22:15:00.000,,,2025-12-12 22:18:58.135,2025-12-12 22:15:31.338,17,1.0566798,12.229999,0.53999996,UTC-0300,bvFPH0+ZC9,com.sec.android.app.shealth,2025-12-12 22:16:00.000,20807103-4342-47d5-83d9-f4eb371ea87a,
4377,4,0,10,2025-12-12 22:43:00.000,,,2025-12-12 22:43:04.814,2025-12-12 22:43:02.547,10,1.8595347,8.14,0.3,UTC-0300,bvFPH0+ZC9,com.sec.android.app.shealth,2025-12-12 22:44:00.000,68089506-4fd5-4686-8076-67d1974a643a,
20478,4,0,39,2025-12-12 22:15:00.000,,,2025-12-12 22:17:44.812,2025-12-12 22:17:44.812,39,1.4444444,29.58,1.23,UTC-0300,9cX1oNetDs,com.sec.android.app.shealth,2025-12-12 22:16:00.000,39622d2a-51d6-4398-88fa-48b59248df49,
21457,4,0,41,2025-12-12 22:16:00.000,,,2025-12-12 22:17:44.874,2025-12-12 22:17:44.874,41,1.4722222,31.59,1.24,UTC-0300,9cX1oNetDs,com.sec.android.app.shealth,2025-12-12 22:17:00.000,87785be1-f999-4004-aa5c-6c6b91c0ed66,
7860,4,0,13,2025-12-12 22:17:00.000,,,2025-12-12 22:17:44.957,2025-12-12 22:17:44.957,13,1.1666666,9.17,0.4,UTC-0300,9cX1oNetDs,com.sec.android.app.shealth,2025-12-12 22:18:00.000,65eb0ca3-97bf-4a94-a681-4637a28ac030,
33502,4,0,62,2025-12-12 22:18:00.000,,,2025-12-12 22:20:31.633,2025-12-12 22:18:24.746,62,1.4100325,47.239998,1.8799999,UTC-0300,9cX1oNetDs,com.sec.android.app.shealth,2025-12-12 22:19:00.000,07cc3a3a-7840-491f-a08f-435cd2c69326,
6720,4,0,13,2025-12-12 22:19:00.000,,,2025-12-12 22:20:31.875,2025-12-12 22:20:31.875,13,1.4166666,9.52,0.39,UTC-0300,9cX1oNetDs,com.sec.android.app.shealth,2025-12-12 22:20:00.000,90371f40-17a2-4e09-9790-c5f6e8652e8d,
14501,4,0,28,2025-12-12 22:46:00.000,,,2025-12-12 22:47:50.482,2025-12-12 22:47:50.482,28,1.4722222,21.35,0.86,UTC-0300,9cX1oNetDs,com.sec.android.app.shealth,2025-12-12 22:47:00.000,d73eae4f-bacc-40ed-a4d6-d374972c3bed,
33127,4,0,58,2025-12-12 22:47:00.000,,,2025-12-12 22:50:49.664,2025-12-12 22:47:50.635,58,1.2998253,43.059998,1.7399999,UTC-0300,9cX1oNetDs,com.sec.android.app.shealth,2025-12-12 22:48:00.000,e55c5676-9d31-45c1-b80c-763e32f8b05c,
23572,4,0,43,2025-12-12 22:48:00.000,,,2025-12-12 22:50:49.947,2025-12-12 22:50:49.947,43,1.3888888,32.74,1.33,UTC-0300,9cX1oNetDs,com.sec.android.app.shealth,2025-12-12 22:49:00.000,90e72bd8-bcdb-40f5-95b5-54093902c108,
5897,4,0,12,2025-12-12 22:49:00.000,,,2025-12-12 22:50:50.019,2025-12-12 22:50:50.019,12,1.5277778,9.01,0.35,UTC-0300,9cX1oNetDs,com.sec.android.app.shealth,2025-12-12 22:50:00.000,211a531f-2951-400b-8727-e05033e69edd,
7031,4,1,11,2025-12-12 22:50:00.000,,,2025-12-12 22:51:54.685,2025-12-12 22:50:50.069,12,1.2187684,8.57,0.43,UTC-0300,9cX1oNetDs,com.sec.android.app.shealth,2025-12-12 22:51:00.000,791e5fe4-e499-4bfb-beea-6bdf50b7d5f1,
13402,4,0,24,2025-12-12 22:51:00.000,,,2025-12-12 22:51:54.848,2025-12-12 22:51:54.848,24,1.3333334,17.87,0.72,UTC-0300,9cX1oNetDs,com.sec.android.app.shealth,2025-12-12 22:52:00.000,73f68ff1-f912-490d-9a5d-0ff9cbe05455,
20928,4,0,38,2025-12-12 22:54:00.000,,,2025-12-12 22:54:59.962,2025-12-12 22:54:48.534,38,1.3564975,28.39,1.23,UTC-0300,9cX1oNetDs,com.sec.android.app.shealth,2025-12-12 22:55:00.000,bea280ad-eda5-4284-8b84-900ded2cb857,
10065,4,0,18,2025-12-12 22:55:00.000,,,2025-12-12 22:55:23.213,2025-12-12 22:55:23.213,18,1.3333334,13.42,0.55,UTC-0300,9cX1oNetDs,com.sec.android.app.shealth,2025-12-12 22:56:00.000,47654894-64ce-41b1-b2bf-21a082385c1b,
13175,4,0,24,2025-12-12 22:57:00.000,,,2025-12-12 22:58:36.692,2025-12-12 22:58:36.692,24,1.3888888,18.3,0.76,UTC-0300,9cX1oNetDs,com.sec.android.app.shealth,2025-12-12 22:58:00.000,fcf8f26e-de58-4bcc-b7cb-ed18764d35ed,
7497,4,0,14,2025-12-12 22:58:00.000,,,2025-12-12 22:58:36.839,2025-12-12 22:58:36.839,14,1.4444444,10.83,0.43,UTC-0300,9cX1oNetDs,com.sec.android.app.shealth,2025-12-12 22:59:00.000,6606c93d-8ed6-4a51-904a-a98ee71bd079,
14534,4,0,25,2025-12-12 22:59:00.000,,,2025-12-12 22:59:48.382,2025-12-12 22:59:11.451,25,1.2081425,17.560001,0.75,UTC-0300,9cX1oNetDs,com.sec.android.app.shealth,2025-12-12 23:00:00.000,2a3a337a-c377-45a9-88a2-6382c581feb0,
4942,4,0,11,2025-12-12 23:09:00.000,,,2025-12-12 23:09:49.411,2025-12-12 23:09:49.411,11,1.75,8.65,0.52,UTC-0300,9cX1oNetDs,com.sec.android.app.shealth,2025-12-12 23:10:00.000,bf358e3f-68ef-4687-83b5-1b0d9008403d,
7788,4,0,12,2025-12-12 23:39:00.000,,,2025-12-12 23:39:23.157,2025-12-12 23:39:23.157,12,1.1388888,8.87,0.3,UTC-0300,bvFPH0+ZC9,com.sec.android.app.shealth,2025-12-12 23:40:00.000,a1d88c60-6e74-417d-96c8-d5591569d385,
7106,4,0,14,2025-12-12 23:10:00.000,,,2025-12-12 23:10:33.588,2025-12-12 23:10:31.722,14,1.5535344,11.04,0.43,UTC-0300,9cX1oNetDs,com.sec.android.app.shealth,2025-12-12 23:11:00.000,ffa681f9-49da-4ba1-969b-fa0b53c8c8c9,
5087,4,0,11,2025-12-12 23:11:00.000,,,2025-12-12 23:11:37.257,2025-12-12 23:11:37.257,11,1.6666667,8.48,0.32,UTC-0300,9cX1oNetDs,com.sec.android.app.shealth,2025-12-12 23:12:00.000,eafbf2c7-ab89-4a86-80fa-a8ff36843bf6,
8551,4,0,17,2025-12-12 23:16:00.000,,,2025-12-12 23:19:00.761,2025-12-12 23:19:00.761,17,1.5833334,13.54,0.55,UTC-0300,9cX1oNetDs,com.sec.android.app.shealth,2025-12-12 23:17:00.000,01dc6b53-b51b-475d-a266-d7bbb2e6e8af,
17576,4,0,32,2025-12-12 23:24:00.000,,,2025-12-12 23:26:30.954,2025-12-12 23:24:47.770,32,1.3302231,23.380001,1.01,UTC-0300,9cX1oNetDs,com.sec.android.app.shealth,2025-12-12 23:25:00.000,79b56757-75a1-4b2c-aa98-2a60e9b81168,
11256,4,0,21,2025-12-12 23:25:00.000,,,2025-12-12 23:26:31.102,2025-12-12 23:26:31.102,21,1.4444444,16.26,0.64,UTC-0300,9cX1oNetDs,com.sec.android.app.shealth,2025-12-12 23:26:00.000,313012d7-c6ba-4cc8-93f3-b1711e914b77,
16886,4,0,32,2025-12-12 23:27:00.000,,,2025-12-12 23:33:14.080,2025-12-12 23:27:23.971,32,1.4810396,25.009998,0.97,UTC-0300,9cX1oNetDs,com.sec.android.app.shealth,2025-12-12 23:28:00.000,bb3f3289-9c48-4da3-91e6-6f47766406a4,
6135,4,0,11,2025-12-12 23:38:00.000,,,2025-12-12 23:46:42.159,2025-12-12 23:46:42.159,11,1.2777778,7.84,0.37,UTC-0300,9cX1oNetDs,com.sec.android.app.shealth,2025-12-12 23:39:00.000,34ad99bc-b9f7-4207-8a49-c5659718924e,
5912,4,0,12,2025-12-12 23:48:00.000,,,2025-12-12 23:49:34.858,2025-12-12 23:49:34.858,12,1.6388888,9.69,0.38,UTC-0300,9cX1oNetDs,com.sec.android.app.shealth,2025-12-12 23:49:00.000,25cc94d1-30ff-43e3-b87d-35fb80d615a4,
