com.samsung.shealth.rewards,6307003,5
number_of_streak,start_time,exercise_type,device_type,exercise_session_id,update_time,create_time,source_pkg_name,program_id,title,time_offset,extra_data,deviceuuid,pkg_name,controller_id,end_time,datauuid,is_visible
,2024-01-12 03:00:00.000,,100003,,2024-01-20 06:45:00.549,2024-01-20 06:45:00.549,,,tracker_pedometer_reward_target_achieved,UTC-0300,"{""mTarget"":6000,""mValue"":6298}",zygK3IiKBU,com.sec.android.app.shealth,tracker.pedometer,2024-01-12 03:00:00.000,4d6a0d81-4062-4d20-b5c9-cb7beb17f145,1,
,2023-12-31 03:00:00.000,,100003,,2024-01-20 06:45:00.543,2024-01-20 06:45:00.543,,,tracker_pedometer_reward_target_achieved,UTC-0300,"{""mTarget"":6000,""mValue"":9062}",zygK3IiKBU,com.sec.android.app.shealth,tracker.pedometer,2023-12-31 03:00:00.000,6af6f1f0-9bd7-47cb-b369-c19062945668,1,
,2024-01-10 03:00:00.000,,100003,,2024-01-20 06:45:00.547,2024-01-20 06:45:00.547,,,tracker_pedometer_reward_target_achieved,UTC-0300,"{""mTarget"":6000,""mValue"":13613}",zygK3IiKBU,com.sec.android.app.shealth,tracker.pedometer,2024-01-10 03:00:00.000,c8c8a978-db74-430f-91bd-dff1e8c08ed4,1,
,2023-12-23 03:00:00.000,,100003,,2024-01-20 06:45:00.537,2024-01-20 06:45:00.537,,,tracker_pedometer_reward_target_achieved,UTC-0300,"{""mTarget"":6000,""mValue"":10161}",zygK3IiKBU,com.sec.android.app.shealth,tracker.pedometer,2023-12-23 03:00:00.000,22ec7009-a549-44e2-932c-3684cbac567f,1,
,2023-12-22 03:00:00.000,,100003,,2024-01-20 06:45:00.536,2024-01-20 06:45:00.536,,,tracker_pedometer_reward_target_achieved,UTC-0300,"{""mTarget"":6000,""mValue"":6198}",zygK3IiKBU,com.sec.android.app.shealth,tracker.pedometer,2023-12-22 03:00:00.000,7f685ac7-9e86-43f2-85fe-febdbc422c82,1,
,2023-12-30 03:00:00.000,,100003,,2024-01-20 06:45:00.542,2024-01-20 06:45:00.542,,,tracker_pedometer_reward_target_achieved,UTC-0300,"{""mTarget"":6000,""mValue"":6278}",zygK3IiKBU,com.sec.android.app.shealth,tracker.pedometer,2023-12-30 03:00:00.000,e3e13dbe-1300-4b5d-99f0-18f4e97f4e11,1,
,2024-01-19 03:00:00.000,,100003,,2024-01-20 06:45:00.552,2024-01-20 06:45:00.552,,,tracker_pedometer_reward_target_achieved,UTC-0300,"{""mTarget"":6000,""mValue"":12171}",zygK3IiKBU,com.sec.android.app.shealth,tracker.pedometer,2024-01-19 03:00:00.000,278fa1e1-02bb-4f22-9c48-4f5422168555,1,
,2024-01-09 03:00:00.000,,100003,,2024-01-20 06:45:00.546,2024-01-20 06:45:00.546,,,tracker_pedometer_reward_target_achieved,UTC-0300,"{""mTarget"":6000,""mValue"":8439}",zygK3IiKBU,com.sec.android.app.shealth,tracker.pedometer,2024-01-09 03:00:00.000,7986fe32-ce57-4a9f-9f22-5697ef227616,1,
,2024-01-11 03:00:00.000,,100003,,2024-01-20 06:45:00.548,2024-01-20 06:45:00.548,,,tracker_pedometer_reward_target_achieved,UTC-0300,"{""mTarget"":6000,""mValue"":9296}",zygK3IiKBU,com.sec.android.app.shealth,tracker.pedometer,2024-01-11 03:00:00.000,fea160cb-c782-46b2-a9fe-77ff66c74212,1,
,2024-01-13 03:00:00.000,,100003,,2024-01-20 06:45:00.551,2024-01-20 06:45:00.551,,,tracker_pedometer_reward_target_achieved,UTC-0300,"{""mTarget"":6000,""mValue"":16974}",zygK3IiKBU,com.sec.android.app.shealth,tracker.pedometer,2024-01-13 03:00:00.000,783d292a-2f83-424f-ae6c-cd643f7d2806,1,
,2024-01-05 03:00:00.000,,100003,,2024-01-20 06:45:00.544,2024-01-20 06:45:00.544,,,tracker_pedometer_reward_target_achieved,UTC-0300,"{""mTarget"":6000,""mValue"":6359}",zygK3IiKBU,com.sec.android.app.shealth,tracker.pedometer,2024-01-05 03:00:00.000,c4fbede9-3cc7-44c4-9a8f-7c84efb35087,1,
,2023-12-15 03:00:00.000,,100003,,2024-01-20 06:45:00.554,2024-01-20 06:45:00.554,,,tracker_pedometer_reward_most_walking_day,UTC-0300,"{""mTarget"":-1,""mValue"":18966}",zygK3IiKBU,com.sec.android.app.shealth,tracker.pedometer,2023-12-15 03:00:00.000,3fd9a0ac-8445-476c-b151-04d877091436,1,
