com.samsung.health.movement,6307003,1
create_sh_ver,start_time,custom,binning_data,modify_sh_ver,update_time,create_time,time_offset,deviceuuid,comment,pkg_name,end_time,datauuid
62981551,2025-12-11 13:00:00.000,,d0156f9f-3c33-41a9-a739-1ad931fa0df9.binning_data.json,62981551,2025-12-11 14:14:03.788,2025-12-11 13:13:43.673,UTC-0300,9cX1oNetDs,,com.sec.android.app.shealth,2025-12-11 13:59:59.999,d0156f9f-3c33-41a9-a739-1ad931fa0df9,
62981551,2025-12-11 14:00:00.000,,3833b368-ab63-4c2d-b19e-21928d8391d2.binning_data.json,62981551,2025-12-11 15:14:23.187,2025-12-11 14:14:03.873,UTC-0300,9cX1oNetDs,,com.sec.android.app.shealth,2025-12-11 14:59:59.999,3833b368-ab63-4c2d-b19e-21928d8391d2,
62981551,2025-12-11 15:00:00.000,,2b0cb73c-97a9-4fe7-a5af-8c21b6113640.binning_data.json,62981551,2025-12-11 16:14:42.568,2025-12-11 15:14:23.195,UTC-0300,9cX1oNetDs,,com.sec.android.app.shealth,2025-12-11 15:59:59.999,2b0cb73c-97a9-4fe7-a5af-8c21b6113640,
62981551,2025-12-11 16:00:00.000,,4c671955-3f14-4f1d-bc7f-8f2d8f3c91d3.binning_data.json,62981551,2025-12-11 17:15:01.066,2025-12-11 16:14:42.576,UTC-0300,9cX1oNetDs,,com.sec.android.app.shealth,2025-12-11 16:59:59.999,4c671955-3f14-4f1d-bc7f-8f2d8f3c91d3,
62981551,2025-12-11 17:00:00.000,,9fc97190-f834-4ec7-b849-27b4320e9ea6.binning_data.json,62981551,2025-12-11 18:15:20.939,2025-12-11 17:15:01.076,UTC-0300,9cX1oNetDs,,com.sec.android.app.shealth,2025-12-11 17:59:59.999,9fc97190-f834-4ec7-b849-27b4320e9ea6,
62981551,2025-12-11 18:00:00.000,,3437c058-9dd9-4362-9b50-9e2571ff4b04.binning_data.json,62981551,2025-12-11 19:15:41.051,2025-12-11 18:15:20.948,UTC-0300,9cX1oNetDs,,com.sec.android.app.shealth,2025-12-11 18:59:59.999,3437c058-9dd9-4362-9b50-9e2571ff4b04,
62981551,2025-12-11 19:00:00.000,,475d9d1a-39e1-4734-a826-e0abcdcbbd91.binning_data.json,62981551,2025-12-11 20:16:00.695,2025-12-11 19:15:41.060,UTC-0300,9cX1oNetDs,,com.sec.android.app.shealth,2025-12-11 19:59:59.999,475d9d1a-39e1-4734-a826-e0abcdcbbd91,
62981551,2025-12-11 20:00:00.000,,f237196a-d924-4ea3-b31e-96a8d289dea3.binning_data.json,62981551,2025-12-11 21:16:19.668,2025-12-11 20:16:00.704,UTC-0300,9cX1oNetDs,,com.sec.android.app.shealth,2025-12-11 20:59:59.999,f237196a-d924-4ea3-b31e-96a8d289dea3,
62981551,2025-12-11 21:00:00.000,,d43c24ca-8dc7-42df-a968-2b042b5c3ed5.binning_data.json,62981551,2025-12-11 22:16:39.143,2025-12-11 21:16:19.752,UTC-0300,9cX1oNetDs,,com.sec.android.app.shealth,2025-12-11 21:59:59.999,d43c24ca-8dc7-42df-a968-2b042b5c3ed5,
62981551,2025-12-11 22:00:00.000,,11ef16fe-28fa-43da-b9a7-d254162b2ea9.binning_data.json,62981551,2025-12-11 23:16:59.044,2025-12-11 22:16:39.153,UTC-0300,9cX1oNetDs,,com.sec.android.app.shealth,2025-12-11 22:59:59.999,11ef16fe-28fa-43da-b9a7-d254162b2ea9,
62981551,2025-12-11 23:00:00.000,,ab5d0474-5471-4146-8346-98212d79d601.binning_data.json,62981551,2025-12-12 00:17:26.220,2025-12-11 23:16:59.053,UTC-0300,9cX1oNetDs,,com.sec.android.app.shealth,2025-12-11 23:59:59.999,ab5d0474-5471-4146-8346-98212d79d601,
62981551,2025-12-12 00:00:00.000,,3bbd2d3a-3035-47e8-9de5-709350331323.binning_data.json,62981551,2025-12-12 01:17:45.712,2025-12-12 00:17:26.237,UTC-0300,9cX1oNetDs,,com.sec.android.app.shealth,2025-12-12 00:59:59.999,3bbd2d3a-3035-47e8-9de5-709350331323,
62981551,2025-12-12 01:00:00.000,,d19683e3-c3fd-40ca-9b6f-0a2db38d7e60.binning_data.json,62981551,2025-12-12 01:49:42.722,2025-12-12 01:17:45.721,UTC-0300,9cX1oNetDs,,com.sec.android.app.shealth,2025-12-12 01:57:59.999,d19683e3-c3fd-40ca-9b6f-0a2db38d7e60,
62981551,2025-12-12 12:54:00.000,,9ef47c38-8ea0-404a-871a-46cd1e697ecc.binning_data.json,62981551,2025-12-12 13:14:40.650,2025-12-12 13:14:40.650,UTC-0300,9cX1oNetDs,,com.sec.android.app.shealth,2025-12-12 12:59:59.999,9ef47c38-8ea0-404a-871a-46cd1e697ecc,
62981551,2025-12-12 13:00:00.000,,dc6d5020-dda8-445a-b28a-9f5ee0c2d09f.binning_data.json,62981551,2025-12-12 14:15:00.805,2025-12-12 13:14:40.672,UTC-0300,9cX1oNetDs,,com.sec.android.app.shealth,2025-12-12 13:59:59.999,dc6d5020-dda8-445a-b28a-9f5ee0c2d09f,
62981551,2025-12-12 14:00:00.000,,5defc44f-474a-4a47-8abd-066cf0036a74.binning_data.json,62981551,2025-12-12 15:15:20.674,2025-12-12 14:15:00.860,UTC-0300,9cX1oNetDs,,com.sec.android.app.shealth,2025-12-12 14:59:59.999,5defc44f-474a-4a47-8abd-066cf0036a74,
62981551,2025-12-12 15:00:00.000,,7d681b50-c719-4285-92b5-c660d61802ea.binning_data.json,62981551,2025-12-12 16:15:41.024,2025-12-12 15:15:20.686,UTC-0300,9cX1oNetDs,,com.sec.android.app.shealth,2025-12-12 15:59:59.999,7d681b50-c719-4285-92b5-c660d61802ea,
62981551,2025-12-12 16:00:00.000,,6e659513-24b9-4892-a645-7e63a24553f8.binning_data.json,62981551,2025-12-12 17:16:01.236,2025-12-12 16:15:41.033,UTC-0300,9cX1oNetDs,,com.sec.android.app.shealth,2025-12-12 16:59:59.999,6e659513-24b9-4892-a645-7e63a24553f8,
62981551,2025-12-12 17:00:00.000,,8b1437af-d0c8-4652-a048-c0b492b1263d.binning_data.json,62981551,2025-12-12 18:16:21.175,2025-12-12 17:16:01.245,UTC-0300,9cX1oNetDs,,com.sec.android.app.shealth,2025-12-12 17:59:59.999,8b1437af-d0c8-4652-a048-c0b492b1263d,
62981551,2025-12-12 18:00:00.000,,b83c5b00-2285-4a2b-b81c-cd66ebf82b5e.binning_data.json,62981551,2025-12-12 18:31:06.028,2025-12-12 18:16:21.185,UTC-0300,9cX1oNetDs,,com.sec.android.app.shealth,2025-12-12 18:36:59.999,b83c5b00-2285-4a2b-b81c-cd66ebf82b5e,
62981551,2025-12-12 19:14:00.000,,f1f434db-fcdd-4a41-bb22-c8ad92c5ab12.binning_data.json,62981551,2025-12-12 20:14:34.904,2025-12-12 19:34:21.818,UTC-0300,9cX1oNetDs,,com.sec.android.app.shealth,2025-12-12 19:59:59.999,f1f434db-fcdd-4a41-bb22-c8ad92c5ab12,
62981551,2025-12-12 20:00:00.000,,a76783dd-3233-44d3-af21-69c18d8619ae.binning_data.json,62981551,2025-12-12 21:14:55.109,2025-12-12 20:14:34.912,UTC-0300,9cX1oNetDs,,com.sec.android.app.shealth,2025-12-12 20:59:59.999,a76783dd-3233-44d3-af21-69c18d8619ae,
62981551,2025-12-12 21:00:00.000,,fe07d306-642a-4c74-8327-363bf45c626c.binning_data.json,62981551,2025-12-12 22:15:14.575,2025-12-12 21:14:55.117,UTC-0300,9cX1oNetDs,,com.sec.android.app.shealth,2025-12-12 21:59:59.999,fe07d306-642a-4c74-8327-363bf45c626c,
62981551,2025-12-12 22:00:00.000,,fb976cb8-0503-48aa-99d8-ecc2d6534431.binning_data.json,62981551,2025-12-12 23:05:24.495,2025-12-12 22:15:14.597,UTC-0300,9cX1oNetDs,,com.sec.android.app.shealth,2025-12-12 22:59:59.999,fb976cb8-0503-48aa-99d8-ecc2d6534431,
62981551,2025-12-12 23:00:00.000,,c83b1cc4-91b9-48e7-9fab-c82ac99e05fa.binning_data.json,62981551,2025-12-13 00:05:43.851,2025-12-12 23:05:24.605,UTC-0300,9cX1oNetDs,,com.sec.android.app.shealth,2025-12-12 23:59:59.999,c83b1cc4-91b9-48e7-9fab-c82ac99e05fa,
62981551,2025-12-13 00:00:00.000,,be370c81-c1b9-4ad7-aaac-8ac57c95a149.binning_data.json,62981551,2025-12-13 01:06:03.526,2025-12-13 00:05:43.861,UTC-0300,9cX1oNetDs,,com.sec.android.app.shealth,2025-12-13 00:59:59.999,be370c81-c1b9-4ad7-aaac-8ac57c95a149,
62981551,2025-12-13 01:00:00.000,,edf96f52-ee0c-4d6e-91fe-de1dbafa9e58.binning_data.json,62981551,2025-12-13 02:06:23.561,2025-12-13 01:06:03.534,UTC-0300,9cX1oNetDs,,com.sec.android.app.shealth,2025-12-13 01:59:59.999,edf96f52-ee0c-4d6e-91fe-de1dbafa9e58,
62981551,2025-12-13 02:00:00.000,,16513056-9a72-4d1e-95be-f186fce11ffe.binning_data.json,62981551,2025-12-13 03:06:42.523,2025-12-13 02:06:23.569,UTC-0300,9cX1oNetDs,,com.sec.android.app.shealth,2025-12-13 02:59:59.999,16513056-9a72-4d1e-95be-f186fce11ffe,
62981551,2025-12-13 03:00:00.000,,131cfd65-fac0-4f96-a3d5-f465f8072aa7.binning_data.json,62981551,2025-12-13 04:07:02.267,2025-12-13 03:06:42.595,UTC-0300,9cX1oNetDs,,com.sec.android.app.shealth,2025-12-13 03:59:59.999,131cfd65-fac0-4f96-a3d5-f465f8072aa7,
62981551,2025-12-13 04:00:00.000,,036f2458-a88e-4117-a0e2-ebe72ef032d0.binning_data.json,62981551,2025-12-13 05:07:21.304,2025-12-13 04:07:02.290,UTC-0300,9cX1oNetDs,,com.sec.android.app.shealth,2025-12-13 04:59:59.999,036f2458-a88e-4117-a0e2-ebe72ef032d0,
62981551,2025-12-13 05:00:00.000,,99728620-e140-4f58-95f3-69e60819c531.binning_data.json,62981551,2025-12-13 06:07:40.391,2025-12-13 05:07:21.313,UTC-0300,9cX1oNetDs,,com.sec.android.app.shealth,2025-12-13 05:59:59.999,99728620-e140-4f58-95f3-69e60819c531,
62981551,2025-12-13 06:00:00.000,,352965f9-a7d8-4e31-9131-92755060c631.binning_data.json,62981551,2025-12-13 07:07:59.463,2025-12-13 06:07:40.399,UTC-0300,9cX1oNetDs,,com.sec.android.app.shealth,2025-12-13 06:59:59.999,352965f9-a7d8-4e31-9131-92755060c631,
62981551,2025-12-13 07:00:00.000,,1bde7a63-f960-481d-8e5e-6aea88adc3d1.binning_data.json,62981551,2025-12-13 08:08:18.276,2025-12-13 07:07:59.492,UTC-0300,9cX1oNetDs,,com.sec.android.app.shealth,2025-12-13 07:59:59.999,1bde7a63-f960-481d-8e5e-6aea88adc3d1,
62981551,2025-12-13 08:00:00.000,,78275178-e7a7-4646-9b1e-0de87aad37f8.binning_data.json,62981551,2025-12-13 09:08:37.379,2025-12-13 08:08:18.385,UTC-0300,9cX1oNetDs,,com.sec.android.app.shealth,2025-12-13 08:59:59.999,78275178-e7a7-4646-9b1e-0de87aad37f8,
62981551,2025-12-13 09:00:00.000,,42e895a3-c6d8-4fdc-b90c-bf012a3308e9.binning_data.json,62981551,2025-12-13 10:08:55.923,2025-12-13 09:08:37.402,UTC-0300,9cX1oNetDs,,com.sec.android.app.shealth,2025-12-13 09:59:59.999,42e895a3-c6d8-4fdc-b90c-bf012a3308e9,
62981551,2025-12-13 10:00:00.000,,4f463df1-5a10-4897-ad62-d99b80ed48ae.binning_data.json,62981551,2025-12-13 11:09:14.392,2025-12-13 10:08:55.986,UTC-0300,9cX1oNetDs,,com.sec.android.app.shealth,2025-12-13 10:59:59.999,4f463df1-5a10-4897-ad62-d99b80ed48ae,
62981551,2025-12-13 11:00:00.000,,becb15bb-25f1-4ca3-b1ea-d3118aac6bd9.binning_data.json,62981551,2025-12-13 12:09:32.590,2025-12-13 11:09:14.428,UTC-0300,9cX1oNetDs,,com.sec.android.app.shealth,2025-12-13 11:59:59.999,becb15bb-25f1-4ca3-b1ea-d3118aac6bd9,
62981551,2025-12-13 12:00:00.000,,ee58ae19-deda-43e3-9728-8a8afbd8d5db.binning_data.json,62981551,2025-12-13 13:09:51.721,2025-12-13 12:09:32.599,UTC-0300,9cX1oNetDs,,com.sec.android.app.shealth,2025-12-13 12:59:59.999,ee58ae19-deda-43e3-9728-8a8afbd8d5db,
62981551,2025-12-13 13:00:00.000,,35caa4dd-dc7d-47e2-bd4c-beee009dbf69.binning_data.json,62981551,2025-12-13 14:10:10.401,2025-12-13 13:09:51.731,UTC-0300,9cX1oNetDs,,com.sec.android.app.shealth,2025-12-13 13:59:59.999,35caa4dd-dc7d-47e2-bd4c-beee009dbf69,
62981551,2025-12-13 14:00:00.000,,314e6cd2-7acd-420a-8a6f-32835f2d8081.binning_data.json,62981551,2025-12-13 15:10:27.317,2025-12-13 14:10:10.439,UTC-0300,9cX1oNetDs,,com.sec.android.app.shealth,2025-12-13 14:59:59.999,314e6cd2-7acd-420a-8a6f-32835f2d8081,
62981551,2025-12-13 15:00:00.000,,31924b8f-e0b4-410c-9e2d-e0484b575810.binning_data.json,62981551,2025-12-13 16:10:46.971,2025-12-13 15:10:27.326,UTC-0300,9cX1oNetDs,,com.sec.android.app.shealth,2025-12-13 15:59:59.999,31924b8f-e0b4-410c-9e2d-e0484b575810,
62981551,2025-12-13 16:00:00.000,,6e3772fc-3bf8-450b-aef8-f16c788e31d7.binning_data.json,62981551,2025-12-13 17:11:06.043,2025-12-13 16:10:46.981,UTC-0300,9cX1oNetDs,,com.sec.android.app.shealth,2025-12-13 16:59:59.999,6e3772fc-3bf8-450b-aef8-f16c788e31d7,
62981551,2025-12-13 17:00:00.000,,1bbb7db6-e3a1-47bd-b4ad-364ed648ef6b.binning_data.json,62981551,2025-12-13 18:11:24.104,2025-12-13 17:11:06.052,UTC-0300,9cX1oNetDs,,com.sec.android.app.shealth,2025-12-13 17:59:59.999,1bbb7db6-e3a1-47bd-b4ad-364ed648ef6b,
62981551,2025-12-13 18:00:00.000,,01677a5f-85df-4db3-9918-fac5c64e0fa3.binning_data.json,62981551,2025-12-13 19:11:43.326,2025-12-13 18:11:24.113,UTC-0300,9cX1oNetDs,,com.sec.android.app.shealth,2025-12-13 18:59:59.999,01677a5f-85df-4db3-9918-fac5c64e0fa3,
62981551,2025-12-13 19:00:00.000,,0237a63d-201a-488a-865e-496c8b9e0009.binning_data.json,62981551,2025-12-13 20:12:03.422,2025-12-13 19:11:43.336,UTC-0300,9cX1oNetDs,,com.sec.android.app.shealth,2025-12-13 19:59:59.999,0237a63d-201a-488a-865e-496c8b9e0009,
62981551,2025-12-13 20:00:00.000,,659aed0c-9015-4f44-9f94-7e1898a852ec.binning_data.json,62981551,2025-12-13 21:12:23.675,2025-12-13 20:12:03.430,UTC-0300,9cX1oNetDs,,com.sec.android.app.shealth,2025-12-13 20:59:59.999,659aed0c-9015-4f44-9f94-7e1898a852ec,
62981551,2025-12-13 21:00:00.000,,0f7e08f8-a8ee-43af-9c87-e394ddb1a3e7.binning_data.json,62981551,2025-12-13 21:32:30.374,2025-12-13 21:12:23.695,UTC-0300,9cX1oNetDs,,com.sec.android.app.shealth,2025-12-13 21:31:59.999,0f7e08f8-a8ee-43af-9c87-e394ddb1a3e7,
62981551,2025-12-15 23:09:00.000,,c8bdda11-aded-4af5-b2d6-69b3af8b488b.binning_data.json,62981551,2025-12-16 00:10:19.769,2025-12-15 23:29:59.062,UTC-0300,9cX1oNetDs,,com.sec.android.app.shealth,2025-12-15 23:59:59.999,c8bdda11-aded-4af5-b2d6-69b3af8b488b,
62981551,2025-12-16 00:00:00.000,,1f6d381f-f62b-4fa1-9061-68baacb626bb.binning_data.json,62981551,2025-12-16 01:10:50.598,2025-12-16 00:10:19.788,UTC-0300,9cX1oNetDs,,com.sec.android.app.shealth,2025-12-16 00:59:59.999,1f6d381f-f62b-4fa1-9061-68baacb626bb,
62981551,2025-12-16 01:00:00.000,,e2de0d00-e9bb-46c6-acf9-948ec0d49830.binning_data.json,62981551,2025-12-16 01:10:50.620,2025-12-16 01:10:50.620,UTC-0300,9cX1oNetDs,,com.sec.android.app.shealth,2025-12-16 01:09:59.999,e2de0d00-e9bb-46c6-acf9-948ec0d49830,
