com.samsung.shealth.program.sleep_coaching.mission,6307003,3
create_sh_ver,answer,priority,modify_sh_ver,update_time,create_time,data_version,day_index,mission_id,deviceuuid,pkg_name,is_key_habit,session_id,datauuid,is_done
,null,3,,2023-10-21 16:36:40.827,2023-10-21 16:36:40.827,2,3,HB_03,zygK3IiKBU,com.sec.android.app.shealth,0,f77a46a7-ad3c-4ef9-86ee-a4075fc44df7,384c3ad3-32f9-4627-8c07-79e95ab2357e,0,
,null,11,,2023-10-21 16:36:40.852,2023-10-21 16:36:40.852,2,12,HB_11,zygK3IiKBU,com.sec.android.app.shealth,0,f77a46a7-ad3c-4ef9-86ee-a4075fc44df7,784cbaef-3aba-4f61-a9c6-41ea915a1ee1,0,
,null,5,,2023-10-21 16:36:40.850,2023-10-21 16:36:40.850,2,11,HB_05,zygK3IiKBU,com.sec.android.app.shealth,0,f77a46a7-ad3c-4ef9-86ee-a4075fc44df7,bb49137b-52e4-4e1a-94bb-92f607486732,0,
,null,6,,2023-10-21 16:36:40.833,2023-10-21 16:36:40.833,2,6,HB_06,zygK3IiKBU,com.sec.android.app.shealth,0,f77a46a7-ad3c-4ef9-86ee-a4075fc44df7,7d339ff2-a2bc-4bde-80fe-698eec356815,0,
,null,10,,2023-10-21 16:36:40.822,2023-10-21 16:36:40.822,2,1,HB_10,zygK3IiKBU,com.sec.android.app.shealth,1,f77a46a7-ad3c-4ef9-86ee-a4075fc44df7,cf60f161-532e-481e-920d-0b6872ed3fe6,0,
,null,10,,2023-10-21 16:36:40.819,2023-10-21 16:36:40.819,2,0,HB_10,zygK3IiKBU,com.sec.android.app.shealth,1,f77a46a7-ad3c-4ef9-86ee-a4075fc44df7,c7d70d27-94ed-4ed2-acd4-1f1d3979f203,0,
,null,5,,2023-10-21 16:36:40.840,2023-10-21 16:36:40.840,2,9,HB_05,zygK3IiKBU,com.sec.android.app.shealth,0,f77a46a7-ad3c-4ef9-86ee-a4075fc44df7,92694635-b9e9-43e6-b083-6664944689b8,0,
,null,3,,2023-10-21 16:36:40.847,2023-10-21 16:36:40.847,2,10,HB_03,zygK3IiKBU,com.sec.android.app.shealth,0,f77a46a7-ad3c-4ef9-86ee-a4075fc44df7,e9349199-3edb-40bc-8ee2-aee03a57cdf7,0,
,null,6,,2023-10-21 16:36:40.848,2023-10-21 16:36:40.848,2,10,HB_06,zygK3IiKBU,com.sec.android.app.shealth,0,f77a46a7-ad3c-4ef9-86ee-a4075fc44df7,c54629c4-f61f-4a02-902d-75a304d38b35,0,
,null,3,,2023-10-21 16:36:40.829,2023-10-21 16:36:40.829,2,4,HB_03,zygK3IiKBU,com.sec.android.app.shealth,0,f77a46a7-ad3c-4ef9-86ee-a4075fc44df7,76454b60-55e7-41bb-878b-f9c34481b69e,0,
,null,10,,2023-10-21 16:36:40.865,2023-10-21 16:36:40.865,2,17,HB_10,zygK3IiKBU,com.sec.android.app.shealth,1,f77a46a7-ad3c-4ef9-86ee-a4075fc44df7,0735badb-8b35-451e-8954-43555aba02be,0,
,null,3,,2023-10-21 16:36:40.870,2023-10-21 16:36:40.870,2,18,HB_03,zygK3IiKBU,com.sec.android.app.shealth,0,f77a46a7-ad3c-4ef9-86ee-a4075fc44df7,1ff538bc-a670-43fd-9ba2-2163190dba0e,0,
,null,9,,2023-10-21 16:36:40.831,2023-10-21 16:36:40.831,2,5,HB_09,zygK3IiKBU,com.sec.android.app.shealth,0,f77a46a7-ad3c-4ef9-86ee-a4075fc44df7,5e2156b5-5842-47cf-a002-78bdea0745a8,0,
,null,9,,2023-10-21 16:36:40.839,2023-10-21 16:36:40.839,2,8,HB_09,zygK3IiKBU,com.sec.android.app.shealth,0,f77a46a7-ad3c-4ef9-86ee-a4075fc44df7,51dcd0f3-a79b-40b9-8a0e-8c070f7b2aeb,0,
,null,11,,2023-10-21 16:36:40.872,2023-10-21 16:36:40.872,2,19,HB_11,zygK3IiKBU,com.sec.android.app.shealth,1,f77a46a7-ad3c-4ef9-86ee-a4075fc44df7,a3e46220-0985-445b-9e7f-a11324c8cee2,0,
,null,3,,2023-10-21 16:36:40.864,2023-10-21 16:36:40.864,2,16,HB_03,zygK3IiKBU,com.sec.android.app.shealth,0,f77a46a7-ad3c-4ef9-86ee-a4075fc44df7,e0bd6c16-2bab-4d82-b1c7-33735f71e0e5,0,
,null,10,,2023-10-21 16:36:40.857,2023-10-21 16:36:40.857,2,14,HB_10,zygK3IiKBU,com.sec.android.app.shealth,1,f77a46a7-ad3c-4ef9-86ee-a4075fc44df7,c16c57ad-1519-4c34-bae4-40e0e77e4ea3,0,
,null,9,,2023-10-21 16:36:40.856,2023-10-21 16:36:40.856,2,13,HB_09,zygK3IiKBU,com.sec.android.app.shealth,0,f77a46a7-ad3c-4ef9-86ee-a4075fc44df7,56d11a0f-3dce-499e-9997-cceb42006f1e,0,
,null,5,,2023-10-21 16:36:40.867,2023-10-21 16:36:40.867,2,17,HB_05,zygK3IiKBU,com.sec.android.app.shealth,0,f77a46a7-ad3c-4ef9-86ee-a4075fc44df7,6d8bb758-b72b-49e3-b46e-0f7fcb0f6d11,0,
,null,9,,2023-10-21 16:36:40.827,2023-10-21 16:36:40.827,2,3,HB_09,zygK3IiKBU,com.sec.android.app.shealth,0,f77a46a7-ad3c-4ef9-86ee-a4075fc44df7,d54e317e-e3ce-47f5-9298-3598068193ef,0,
,null,2,,2023-10-21 16:36:40.860,2023-10-21 16:36:40.860,2,15,HB_02,zygK3IiKBU,com.sec.android.app.shealth,0,f77a46a7-ad3c-4ef9-86ee-a4075fc44df7,fb38afc2-2536-4d78-92e7-e9cb0c21eb73,0,
,null,2,,2023-10-21 16:36:40.837,2023-10-21 16:36:40.837,2,8,HB_02,zygK3IiKBU,com.sec.android.app.shealth,1,f77a46a7-ad3c-4ef9-86ee-a4075fc44df7,fa9f7e4d-b4f9-4d6f-a82e-389057d7a5fc,0,
,null,5,,2023-10-21 16:36:40.839,2023-10-21 16:36:40.839,2,8,HB_05,zygK3IiKBU,com.sec.android.app.shealth,0,f77a46a7-ad3c-4ef9-86ee-a4075fc44df7,15d6119b-f838-41b6-8bbf-dbae632e37b4,0,
,null,6,,2023-10-21 16:36:40.871,2023-10-21 16:36:40.871,2,18,HB_06,zygK3IiKBU,com.sec.android.app.shealth,0,f77a46a7-ad3c-4ef9-86ee-a4075fc44df7,9ccc9c38-62d5-4687-bab6-e90fe135f0b2,0,
,null,11,,2023-10-21 16:36:40.838,2023-10-21 16:36:40.838,2,8,HB_11,zygK3IiKBU,com.sec.android.app.shealth,0,f77a46a7-ad3c-4ef9-86ee-a4075fc44df7,c414ab23-db3c-4c27-893c-7be6909c5483,0,
,null,2,,2023-10-21 16:36:40.834,2023-10-21 16:36:40.834,2,7,HB_02,zygK3IiKBU,com.sec.android.app.shealth,1,f77a46a7-ad3c-4ef9-86ee-a4075fc44df7,e3ea3899-9461-4506-9e42-135dccad9f66,0,
,null,6,,2023-10-21 16:36:40.865,2023-10-21 16:36:40.865,2,16,HB_06,zygK3IiKBU,com.sec.android.app.shealth,0,f77a46a7-ad3c-4ef9-86ee-a4075fc44df7,b1ef1422-b111-4f8a-acad-c0b15d2e8e9c,0,
,null,10,,2023-10-21 16:36:40.852,2023-10-21 16:36:40.852,2,12,HB_10,zygK3IiKBU,com.sec.android.app.shealth,1,f77a46a7-ad3c-4ef9-86ee-a4075fc44df7,2a254ee8-16f0-474d-bd7f-803108b9cfa9,0,
,null,11,,2023-10-21 16:36:40.860,2023-10-21 16:36:40.860,2,15,HB_11,zygK3IiKBU,com.sec.android.app.shealth,1,f77a46a7-ad3c-4ef9-86ee-a4075fc44df7,7a3a6f42-da08-44e2-a641-e0fe5020d3a9,0,
,null,2,,2023-10-23 12:47:48.093,2023-10-21 16:36:40.822,2,1,HB_02,zygK3IiKBU,com.sec.android.app.shealth,0,f77a46a7-ad3c-4ef9-86ee-a4075fc44df7,ae6f6d70-bcca-49b9-8fd2-93e77d770bc8,3,
,null,2,,2023-10-24 12:00:54.746,2023-10-21 16:36:40.824,2,2,HB_02,zygK3IiKBU,com.sec.android.app.shealth,0,f77a46a7-ad3c-4ef9-86ee-a4075fc44df7,e7eddabe-e63d-4857-bc1a-5d0e1d846739,3,
,null,2,,2023-11-01 13:48:24.180,2023-10-21 16:36:40.841,2,10,HB_02,zygK3IiKBU,com.sec.android.app.shealth,1,f77a46a7-ad3c-4ef9-86ee-a4075fc44df7,72e5248b-c48d-4730-a216-f414984f726e,3,
,null,2,,2023-11-02 11:03:29.759,2023-10-21 16:36:40.848,2,11,HB_02,zygK3IiKBU,com.sec.android.app.shealth,1,f77a46a7-ad3c-4ef9-86ee-a4075fc44df7,759e0198-242e-4f1c-bf5a-d1d1bae4df08,3,
,null,2,,2023-11-02 11:36:19.416,2023-10-21 16:36:40.830,2,5,HB_02,zygK3IiKBU,com.sec.android.app.shealth,0,f77a46a7-ad3c-4ef9-86ee-a4075fc44df7,f1838424-a1e8-4fb0-816e-4955214a141c,3,
,null,2,,2023-11-02 11:36:19.503,2023-10-21 16:36:40.828,2,4,HB_02,zygK3IiKBU,com.sec.android.app.shealth,0,f77a46a7-ad3c-4ef9-86ee-a4075fc44df7,a8f6a1b9-5672-40f4-98c2-98dbd770475f,3,
,null,2,,2023-11-03 21:28:46.724,2023-10-21 16:36:40.851,2,12,HB_02,zygK3IiKBU,com.sec.android.app.shealth,1,f77a46a7-ad3c-4ef9-86ee-a4075fc44df7,243a3660-621e-4879-8e60-00e26c892d1f,3,
,null,6,,2023-11-11 00:44:15.154,2023-10-21 16:36:40.874,2,19,HB_06,zygK3IiKBU,com.sec.android.app.shealth,0,f77a46a7-ad3c-4ef9-86ee-a4075fc44df7,e048b61f-05b5-4826-964e-9c00d67e01eb,1,
,null,9,,2023-11-11 00:44:12.815,2023-10-21 16:36:40.874,2,19,HB_09,zygK3IiKBU,com.sec.android.app.shealth,0,f77a46a7-ad3c-4ef9-86ee-a4075fc44df7,fbd7c4ba-160a-4897-ac47-0424c9fbff75,1,
,null,3,,2023-11-11 00:44:16.627,2023-10-21 16:36:40.873,2,19,HB_03,zygK3IiKBU,com.sec.android.app.shealth,0,f77a46a7-ad3c-4ef9-86ee-a4075fc44df7,93ec581c-7e04-431a-ac14-1e62b38708a0,1,
,null,2,,2023-11-11 00:43:50.078,2023-10-21 16:36:40.869,2,18,HB_02,zygK3IiKBU,com.sec.android.app.shealth,0,f77a46a7-ad3c-4ef9-86ee-a4075fc44df7,cdeda9c2-a0e6-40a0-b845-3f1b0f1a0e91,3,
,null,2,,2023-11-11 00:43:50.137,2023-10-21 16:36:40.866,2,17,HB_02,zygK3IiKBU,com.sec.android.app.shealth,0,f77a46a7-ad3c-4ef9-86ee-a4075fc44df7,f09ff16d-9706-467c-bdf1-5b23ef42d5cb,3,
,null,2,,2023-11-14 15:22:29.110,2023-10-21 16:36:40.875,2,20,HB_02,zygK3IiKBU,com.sec.android.app.shealth,0,f77a46a7-ad3c-4ef9-86ee-a4075fc44df7,51911c59-ad96-4b00-a708-42278676d222,3,
,null,2,62701610,2024-07-20 12:04:39.451,2023-10-21 16:36:40.820,2,0,HB_02,zygK3IiKBU,com.sec.android.app.shealth,0,f77a46a7-ad3c-4ef9-86ee-a4075fc44df7,88d9c58a-a7f7-4469-b4cf-0dc4ac722271,3,
