com.samsung.shealth.calories_burned.details,6307003,4
active_calories_goal,version,extra_data,exercise_calories,total_exercise_calories,com.samsung.shealth.calories_burned.create_sh_ver,com.samsung.shealth.calories_burned.tef_calorie,com.samsung.shealth.calories_burned.active_time,com.samsung.shealth.calories_burned.rest_calorie,com.samsung.shealth.calories_burned.modify_sh_ver,com.samsung.shealth.calories_burned.update_time,com.samsung.shealth.calories_burned.create_time,com.samsung.shealth.calories_burned.active_calorie,com.samsung.shealth.calories_burned.deviceuuid,com.samsung.shealth.calories_burned.pkg_name,com.samsung.shealth.calories_burned.datauuid,com.samsung.shealth.calories_burned.day_time
200,,41d409d4-cc69-4284-82eb-0e48278f15e9.extra_data.json,,,,0.0,5413424,1346.188,,2023-11-28 20:54:16.394,2023-11-09 03:21:51.922,274.67993,zygK3IiKBU,com.sec.android.app.shealth,41d409d4-cc69-4284-82eb-0e48278f15e9,1699488000000,
200,,e15b3070-3bf3-4b33-b2ab-0e555b19a961.extra_data.json,,,,0.0,3058305,1385.3357,,2023-11-28 20:54:16.365,2023-11-08 03:00:02.725,162.65002,zygK3IiKBU,com.sec.android.app.shealth,e15b3070-3bf3-4b33-b2ab-0e555b19a961,1699401600000,
200,,93c92397-d109-416c-b84c-a78a675c5f31.extra_data.json,,,,0.0,4328696,1364.2188,,2023-11-28 20:54:16.231,2023-11-03 03:00:00.975,215.29001,zygK3IiKBU,com.sec.android.app.shealth,93c92397-d109-416c-b84c-a78a675c5f31,1698969600000,
200,,c59b0510-7ee1-4187-8804-989ee3856b28.extra_data.json,,,,0.0,5453163,1345.5275,,2023-11-28 20:54:16.310,2023-11-06 03:00:05.536,286.58002,zygK3IiKBU,com.sec.android.app.shealth,c59b0510-7ee1-4187-8804-989ee3856b28,1699228800000,
200,,8d25686b-69a9-4cbd-a15f-e9239ef1bbd9.extra_data.json,,,,0.0,4948416,1353.9176,,2023-11-28 20:54:16.165,2023-11-01 03:02:36.897,265.96997,zygK3IiKBU,com.sec.android.app.shealth,8d25686b-69a9-4cbd-a15f-e9239ef1bbd9,1698796800000,
200,,13cd3236-1152-4bad-809e-813fa473eb6d.extra_data.json,,,,0.0,3258380,1382.0099,,2023-11-28 20:54:16.336,2023-11-07 03:03:51.586,172.87001,zygK3IiKBU,com.sec.android.app.shealth,13cd3236-1152-4bad-809e-813fa473eb6d,1699315200000,
200,,11f1510b-f701-4da9-b91c-58a12ea709f8.extra_data.json,,,,0.0,2878736,1388.3206,,2023-11-28 20:54:16.286,2023-11-05 03:00:01.902,139.8,zygK3IiKBU,com.sec.android.app.shealth,11f1510b-f701-4da9-b91c-58a12ea709f8,1699142400000,
200,,0d91d340-fb74-4741-8425-3371b122a2cf.extra_data.json,,,,0.0,5345732,1347.3132,,2023-12-07 21:56:21.938,2023-11-10 03:00:01.684,276.5699,zygK3IiKBU,com.sec.android.app.shealth,0d91d340-fb74-4741-8425-3371b122a2cf,1699574400000,
200,,5b82efea-d201-473a-b02c-8e9994cb4723.extra_data.json,,,,0.0,3303520,1381.2596,,2023-12-07 21:56:22.090,2023-11-15 03:00:00.969,166.79,zygK3IiKBU,com.sec.android.app.shealth,5b82efea-d201-473a-b02c-8e9994cb4723,1700006400000,
200,,facdaf71-d1ae-4494-bcac-104313fe406a.extra_data.json,,,,0.0,3418393,1379.3501,,2023-12-07 21:56:22.121,2023-11-16 03:00:23.946,173.29,zygK3IiKBU,com.sec.android.app.shealth,facdaf71-d1ae-4494-bcac-104313fe406a,1700092800000,
200,,a0693cb3-966c-4aaf-98d0-2a69bc03779d.extra_data.json,,,,0.0,6185446,1333.3551,,2023-12-07 21:56:22.156,2023-11-17 03:00:01.838,333.53998,zygK3IiKBU,com.sec.android.app.shealth,a0693cb3-966c-4aaf-98d0-2a69bc03779d,1700179200000,
200,,474155be-b4ea-451e-8629-6d4e8d00e3d9.extra_data.json,,,,0.0,6723707,1324.4081,,2023-12-07 21:56:21.972,2023-11-11 03:00:03.746,359.5199,zygK3IiKBU,com.sec.android.app.shealth,474155be-b4ea-451e-8629-6d4e8d00e3d9,1699660800000,
200,,1ef58e65-2dee-444b-8eb7-aa898391903b.extra_data.json,,,,0.0,3253179,1382.0964,,2023-12-07 21:56:22.002,2023-11-12 03:00:02.377,198.65991,zygK3IiKBU,com.sec.android.app.shealth,1ef58e65-2dee-444b-8eb7-aa898391903b,1699747200000,
200,,326557e3-6ef4-44df-8131-f5486618496c.extra_data.json,,,,0.0,5665602,1341.9962,,2023-12-07 21:56:22.038,2023-11-13 03:00:00.090,283.40195,zygK3IiKBU,com.sec.android.app.shealth,326557e3-6ef4-44df-8131-f5486618496c,1699833600000,
200,,e7136089-4920-4bf6-9d99-78da06ff86c6.extra_data.json,,,,0.0,2783880,1389.8972,,2023-12-07 21:56:22.063,2023-11-14 03:00:01.606,145.87,zygK3IiKBU,com.sec.android.app.shealth,e7136089-4920-4bf6-9d99-78da06ff86c6,1699920000000,
200,,4e04631f-e303-4084-8b28-17eaf80484f3.extra_data.json,,,,0.0,3777790,1373.3761,,2023-12-07 21:56:22.226,2023-11-19 03:00:01.277,208.17833,zygK3IiKBU,com.sec.android.app.shealth,4e04631f-e303-4084-8b28-17eaf80484f3,1700352000000,
200,,50c4d47b-196d-41df-9761-35379eea80bd.extra_data.json,,,,0.0,6548514,1327.3202,,2023-12-07 21:56:22.189,2023-11-18 03:00:01.471,344.70004,zygK3IiKBU,com.sec.android.app.shealth,50c4d47b-196d-41df-9761-35379eea80bd,1700265600000,
200,,88acce0e-ad88-4870-8b4c-70e975f98513.extra_data.json,,,,0.0,1796730,1406.306,,2023-12-07 21:56:22.262,2023-11-20 03:00:00.847,89.549965,zygK3IiKBU,com.sec.android.app.shealth,88acce0e-ad88-4870-8b4c-70e975f98513,1700438400000,
200,,d227d301-df3a-4ae2-8482-879f3893ee67.extra_data.json,,,,0.0,3831376,1372.4854,,2023-12-19 02:01:56.880,2023-11-21 03:00:03.032,197.56999,zygK3IiKBU,com.sec.android.app.shealth,d227d301-df3a-4ae2-8482-879f3893ee67,1700524800000,
200,,e06317a8-a8bb-4475-ab71-74f9cc116097.extra_data.json,,,,0.0,6495902,1317.0774,,2023-12-19 13:43:52.498,2023-11-22 03:00:01.404,333.44995,zygK3IiKBU,com.sec.android.app.shealth,e06317a8-a8bb-4475-ab71-74f9cc116097,1700611200000,
200,,e38c166b-fe71-4e0b-9f38-f4c472cae181.extra_data.json,,,,0.0,2889073,1376.5297,,2023-12-19 13:43:52.520,2023-11-23 03:00:03.075,143.68999,zygK3IiKBU,com.sec.android.app.shealth,e38c166b-fe71-4e0b-9f38-f4c472cae181,1700697600000,
200,,56d33e55-d0e8-4914-ba17-c49dc85d072f.extra_data.json,,,,0.0,1903876,1392.7689,,2023-12-21 22:51:44.860,2023-11-24 03:00:01.437,95.45,zygK3IiKBU,com.sec.android.app.shealth,56d33e55-d0e8-4914-ba17-c49dc85d072f,1700784000000,
200,,cf580fc6-48b5-4142-97af-fc560def3780.extra_data.json,,,,0.0,3097531,1373.0936,,2023-12-21 22:51:45.000,2023-11-25 03:00:00.748,161.94615,zygK3IiKBU,com.sec.android.app.shealth,cf580fc6-48b5-4142-97af-fc560def3780,1700870400000,
200,,83b484a0-d08f-4123-b443-c4d65f647877.extra_data.json,,,,0.0,2496289,1383.0039,,2023-12-21 22:51:45.044,2023-11-26 03:00:01.814,128.87,zygK3IiKBU,com.sec.android.app.shealth,83b484a0-d08f-4123-b443-c4d65f647877,1700956800000,
200,,77a28ff8-c830-4530-86c4-276620426a91.extra_data.json,,,,0.0,1430385,1400.5735,,2023-12-21 22:51:45.305,2023-11-27 03:06:18.297,70.44001,zygK3IiKBU,com.sec.android.app.shealth,77a28ff8-c830-4530-86c4-276620426a91,1701043200000,
200,,fffa480f-0a20-40b9-8562-b025d6d932b8.extra_data.json,,,,0.0,4917419,1343.096,,2023-12-21 22:51:45.366,2023-11-28 03:00:01.836,252.67995,zygK3IiKBU,com.sec.android.app.shealth,fffa480f-0a20-40b9-8562-b025d6d932b8,1701129600000,
200,,ba2ef0d3-c6ba-4f3d-8ebe-1228d3c0a73d.extra_data.json,,,,0.0,1738394,1395.4966,,2023-12-21 22:51:45.443,2023-11-29 03:00:00.875,96.04,zygK3IiKBU,com.sec.android.app.shealth,ba2ef0d3-c6ba-4f3d-8ebe-1228d3c0a73d,1701216000000,
200,,01ce2354-3e42-4e81-a31c-a1b9de8c014b.extra_data.json,,,,0.0,5273653,1337.224,,2023-12-21 22:51:45.484,2023-11-30 03:05:47.183,262.4499,zygK3IiKBU,com.sec.android.app.shealth,01ce2354-3e42-4e81-a31c-a1b9de8c014b,1701302400000,
200,,9c86df60-444f-4c24-b225-7d91bfcd705c.extra_data.json,,0.0,,0.0,4736294,1346.0814,62600630,2023-12-28 12:18:35.172,2023-12-04 03:00:01.166,234.12996,zygK3IiKBU,com.sec.android.app.shealth,9c86df60-444f-4c24-b225-7d91bfcd705c,1701648000000,
200,,6f582285-42cb-4c43-a90c-9858c22d9c69.extra_data.json,,32.41,,0.0,3423059,1367.7278,62600630,2023-12-28 12:18:35.201,2023-12-05 03:00:01.816,173.87666,zygK3IiKBU,com.sec.android.app.shealth,6f582285-42cb-4c43-a90c-9858c22d9c69,1701734400000,
200,,854fa713-23cd-4c62-b414-4f93b7bde3ae.extra_data.json,,0.0,,0.0,2148664,1388.7339,62600630,2023-12-28 12:18:35.088,2023-12-01 03:00:01.234,109.86997,zygK3IiKBU,com.sec.android.app.shealth,854fa713-23cd-4c62-b414-4f93b7bde3ae,1701388800000,
200,,6853ef59-e6ef-487f-a460-98c8b59f83da.extra_data.json,,0.0,,0.0,1472894,1399.8728,62600630,2023-12-28 12:18:35.227,2023-12-06 03:00:00.836,75.15,zygK3IiKBU,com.sec.android.app.shealth,6853ef59-e6ef-487f-a460-98c8b59f83da,1701820800000,
200,,ca118861-f0f0-4936-ae8b-900ab1b9a435.extra_data.json,,0.0,,0.0,7405146,1302.0902,62600630,2023-12-28 12:18:35.117,2023-12-02 03:28:11.549,434.27008,zygK3IiKBU,com.sec.android.app.shealth,ca118861-f0f0-4936-ae8b-900ab1b9a435,1701475200000,
200,,8121ae91-8a88-48c0-89e5-407e058d5605.extra_data.json,,168.81999,,0.0,5655925,1330.9229,62600630,2023-12-28 12:18:35.142,2023-12-03 03:00:01.848,330.73163,zygK3IiKBU,com.sec.android.app.shealth,8121ae91-8a88-48c0-89e5-407e058d5605,1701561600000,
200,,7f13be8f-9c8c-464c-967c-09cd95a6867b.extra_data.json,,0.0,,0.0,6425834,1318.2324,62600630,2023-12-28 12:18:35.250,2023-12-07 03:00:04.314,335.8201,zygK3IiKBU,com.sec.android.app.shealth,7f13be8f-9c8c-464c-967c-09cd95a6867b,1701907200000,
200,,4599332a-5011-48e2-ad25-c17514fe60a7.extra_data.json,,39.36,,0.0,4149844,1355.748,62600630,2024-01-05 02:22:51.215,2023-12-08 03:00:02.830,226.98868,zygK3IiKBU,com.sec.android.app.shealth,4599332a-5011-48e2-ad25-c17514fe60a7,1701993600000,
200,,dd6e11ad-6da7-43ca-9a35-4c2b47c3c72a.extra_data.json,,40.86,,0.0,9325774,1270.432,62600630,2024-01-05 02:22:51.271,2023-12-09 03:00:05.466,474.4499,zygK3IiKBU,com.sec.android.app.shealth,dd6e11ad-6da7-43ca-9a35-4c2b47c3c72a,1702080000000,
200,,639fba4a-5215-4dd4-858d-3a5514954088.extra_data.json,,0.0,,0.0,11418480,1235.9374,62600630,2024-01-06 21:54:51.215,2023-12-15 03:25:29.133,645.75977,zygK3IiKBU,com.sec.android.app.shealth,639fba4a-5215-4dd4-858d-3a5514954088,1702598400000,
200,,511f184c-0079-4fa2-8c3b-e2cef9a6d3eb.extra_data.json,,0.0,,0.0,5722190,1329.8307,62600630,2024-01-06 21:54:51.012,2023-12-10 03:00:01.206,294.04,zygK3IiKBU,com.sec.android.app.shealth,511f184c-0079-4fa2-8c3b-e2cef9a6d3eb,1702166400000,
200,,6540117e-73cd-4150-bc99-c62b16f5c093.extra_data.json,,63.34,,0.0,2428721,1384.1177,62600630,2024-01-06 21:54:51.074,2023-12-11 03:00:11.888,150.69002,zygK3IiKBU,com.sec.android.app.shealth,6540117e-73cd-4150-bc99-c62b16f5c093,1702252800000,
200,,29738df5-6bf4-41dd-84bf-888d2d481d5a.extra_data.json,,37.36,,0.0,3167364,1371.9425,62600630,2024-01-06 21:54:51.119,2023-12-12 03:00:04.969,160.88,zygK3IiKBU,com.sec.android.app.shealth,29738df5-6bf4-41dd-84bf-888d2d481d5a,1702339200000,
200,,a3654c0b-54db-4b15-a0a5-940c5bd65ceb.extra_data.json,,0.0,,0.0,7261767,1304.4535,62600630,2024-01-06 21:54:51.150,2023-12-13 03:00:01.391,369.05002,zygK3IiKBU,com.sec.android.app.shealth,a3654c0b-54db-4b15-a0a5-940c5bd65ceb,1702425600000,
200,,3a76e07c-e916-473b-b427-8f938af4df4b.extra_data.json,,0.0,,0.0,6400945,1318.6426,62600630,2024-01-06 21:54:51.188,2023-12-14 03:01:49.045,317.91,zygK3IiKBU,com.sec.android.app.shealth,3a76e07c-e916-473b-b427-8f938af4df4b,1702512000000,
200,,b024cddc-bfd7-4112-b671-23545cab94f8.extra_data.json,,0.0,,0.0,5978248,1325.61,62600630,2024-01-12 17:07:46.310,2023-12-16 03:00:07.357,339.93994,zygK3IiKBU,com.sec.android.app.shealth,b024cddc-bfd7-4112-b671-23545cab94f8,1702684800000,
200,,fad4197b-8bc8-4d82-9b39-a65c4351a8d2.extra_data.json,,39.66,,0.0,7165424,1306.0415,62600630,2024-01-13 12:46:28.282,2023-12-17 03:00:02.262,379.99066,zygK3IiKBU,com.sec.android.app.shealth,fad4197b-8bc8-4d82-9b39-a65c4351a8d2,1702771200000,
200,,27e86127-9ad6-483b-86ff-a1e911119914.extra_data.json,,0.0,,0.0,4257167,1353.979,62600630,2024-01-15 02:46:55.115,2023-12-18 03:06:09.269,242.18996,zygK3IiKBU,com.sec.android.app.shealth,27e86127-9ad6-483b-86ff-a1e911119914,1702857600000,
200,,c2b4a512-070e-490a-aa99-d21a8ae492cd.extra_data.json,,0.0,,0.0,2688112,1379.842,62600630,2024-01-15 19:51:06.998,2023-12-19 03:00:04.932,141.77998,zygK3IiKBU,com.sec.android.app.shealth,c2b4a512-070e-490a-aa99-d21a8ae492cd,1702944000000,
200,,d3163dea-481f-4c9a-8da8-dd60ebc4f978.extra_data.json,,0.0,,0.0,4753545,1345.7971,62600630,2024-01-15 19:51:07.053,2023-12-20 03:00:04.327,236.06006,zygK3IiKBU,com.sec.android.app.shealth,d3163dea-481f-4c9a-8da8-dd60ebc4f978,1703030400000,
200,,6b946e44-72d5-4aff-8050-060e491ff75d.extra_data.json,,0.0,,0.0,1244853,1403.6316,62600630,2024-01-15 19:51:07.144,2023-12-21 04:15:24.244,62.210007,zygK3IiKBU,com.sec.android.app.shealth,6b946e44-72d5-4aff-8050-060e491ff75d,1703116800000,
200,,88d2a981-06c4-4821-a1b2-a89031e2be3a.extra_data.json,,0.0,,0.0,3717087,1362.8812,62600630,2024-01-15 19:51:07.201,2023-12-22 03:00:01.482,201.86996,zygK3IiKBU,com.sec.android.app.shealth,88d2a981-06c4-4821-a1b2-a89031e2be3a,1703203200000,
200,,14a49f67-89e7-44b8-80c7-f29f17eca9a5.extra_data.json,,0.0,,0.0,6515998,1316.7461,62600630,2024-01-15 19:51:07.273,2023-12-23 03:00:01.871,335.36002,zygK3IiKBU,com.sec.android.app.shealth,14a49f67-89e7-44b8-80c7-f29f17eca9a5,1703289600000,
200,,cf299e52-4a61-4b2c-8802-3c65359d7533.extra_data.json,,125.520004,,0.0,7936367,1293.3339,62600630,2024-01-20 06:45:27.464,2023-12-24 03:00:01.305,417.7387,zygK3IiKBU,com.sec.android.app.shealth,cf299e52-4a61-4b2c-8802-3c65359d7533,1703376000000,
200,,154c190e-1fad-49e6-9213-14fe5848d949.extra_data.json,,0.0,,0.0,6096230,1323.6653,62610110,2024-01-21 09:40:32.228,2023-12-26 03:00:02.943,326.96982,zygK3IiKBU,com.sec.android.app.shealth,154c190e-1fad-49e6-9213-14fe5848d949,1703548800000,
200,,ab597e3e-1099-44ba-b7d5-d39237072a14.extra_data.json,,0.0,,0.0,2032571,1390.6476,62610110,2024-01-21 09:40:32.273,2023-12-27 03:00:07.241,101.64001,zygK3IiKBU,com.sec.android.app.shealth,ab597e3e-1099-44ba-b7d5-d39237072a14,1703635200000,
200,,e19293fa-e709-40bd-a5d2-a6a44c6b26c6.extra_data.json,,0.0,,0.0,3366630,1368.6578,62610110,2024-01-21 09:40:32.303,2023-12-28 03:00:02.210,169.15997,zygK3IiKBU,com.sec.android.app.shealth,e19293fa-e709-40bd-a5d2-a6a44c6b26c6,1703721600000,
200,,7d7efadc-260e-4684-a845-2ea1205e01bf.extra_data.json,,0.0,62600630,0.0,1707117,1396.012,62610110,2024-01-21 09:40:32.325,2023-12-29 03:00:02.351,82.10999,zygK3IiKBU,com.sec.android.app.shealth,7d7efadc-260e-4684-a845-2ea1205e01bf,1703808000000,
200,,519c8f44-a3d2-4789-b91f-65f42f01090a.extra_data.json,,0.0,62600630,0.0,7050866,1307.9298,62610110,2024-01-21 09:40:32.504,2024-01-06 03:00:01.784,397.20004,zygK3IiKBU,com.sec.android.app.shealth,519c8f44-a3d2-4789-b91f-65f42f01090a,1704499200000,
200,,6c256185-4599-4e27-8268-9f3ae24f619d.extra_data.json,,0.0,62600630,0.0,3989640,1358.3887,62610110,2024-01-21 09:40:32.358,2023-12-30 03:00:01.319,197.08003,zygK3IiKBU,com.sec.android.app.shealth,6c256185-4599-4e27-8268-9f3ae24f619d,1703894400000,
200,,c109b8ce-2d8c-4a4d-a9da-37c7699a5237.extra_data.json,,0.0,62600630,0.0,5342100,1336.0958,62610110,2024-01-21 09:40:32.374,2023-12-31 03:00:01.273,299.78,zygK3IiKBU,com.sec.android.app.shealth,c109b8ce-2d8c-4a4d-a9da-37c7699a5237,1703980800000,
200,,53e055c9-2860-4b62-92af-0b9632d729b2.extra_data.json,,103.270004,62600630,0.0,2854663,1377.0968,62610110,2024-01-21 09:40:32.396,2024-01-01 03:00:02.167,161.64667,zygK3IiKBU,com.sec.android.app.shealth,53e055c9-2860-4b62-92af-0b9632d729b2,1704067200000,
200,,fc23ca20-a55c-4774-aee2-7934ef9686ef.extra_data.json,,0.0,62600630,0.0,598299,1414.289,62610110,2024-01-21 09:40:32.418,2024-01-02 03:00:01.936,27.359995,zygK3IiKBU,com.sec.android.app.shealth,fc23ca20-a55c-4774-aee2-7934ef9686ef,1704153600000,
200,,aa119c8b-e57d-424b-a201-5bbb6ff39c95.extra_data.json,,37.09,62600630,0.0,1695606,1396.2018,62610110,2024-01-21 09:40:32.524,2024-01-07 03:03:46.008,88.556,zygK3IiKBU,com.sec.android.app.shealth,aa119c8b-e57d-424b-a201-5bbb6ff39c95,1704585600000,
200,,f2d56ac7-d776-4042-86a0-5b6435b1d768.extra_data.json,,0.0,,0.0,5286572,1337.011,62610110,2024-01-21 09:40:32.186,2023-12-25 03:00:01.274,283.89,zygK3IiKBU,com.sec.android.app.shealth,f2d56ac7-d776-4042-86a0-5b6435b1d768,1703462400000,
200,,a8a6d36c-489e-42e8-990a-c3fcdcb170e6.extra_data.json,,0.0,62600630,0.0,2221053,1387.5406,62610110,2024-01-21 09:40:32.442,2024-01-03 03:00:04.049,126.170006,zygK3IiKBU,com.sec.android.app.shealth,a8a6d36c-489e-42e8-990a-c3fcdcb170e6,1704240000000,
200,,9c149931-b619-410d-8bcc-69f19d661692.extra_data.json,,0.0,62600630,0.0,3919293,1359.5482,62610110,2024-01-21 09:40:32.484,2024-01-05 03:00:00.886,200.49994,zygK3IiKBU,com.sec.android.app.shealth,9c149931-b619-410d-8bcc-69f19d661692,1704412800000,
200,,1b06eb48-b3bc-4f65-8cfc-76f42b8d7cf2.extra_data.json,,0.0,62600630,0.0,1374785,1401.49,62610110,2024-01-21 09:40:32.464,2024-01-04 03:00:02.820,71.55999,zygK3IiKBU,com.sec.android.app.shealth,1b06eb48-b3bc-4f65-8cfc-76f42b8d7cf2,1704326400000,
200,,587ecb28-82a9-464c-a24f-9a26b932af50.extra_data.json,,0.0,62600630,0.0,2250652,1387.0527,62610110,2024-02-04 03:13:30.216,2024-01-08 03:53:33.070,109.24998,zygK3IiKBU,com.sec.android.app.shealth,587ecb28-82a9-464c-a24f-9a26b932af50,1704672000000,
200,,0b8f0dcd-7faa-4674-828d-538781bf836c.extra_data.json,,327.73297,62600630,0.0,6538546,1316.3745,62610110,2024-02-04 03:13:30.244,2024-01-09 03:00:04.915,534.0758,zygK3IiKBU,com.sec.android.app.shealth,0b8f0dcd-7faa-4674-828d-538781bf836c,1704758400000,
200,,8176277e-cc3c-4ec7-9128-b7293348fc74.extra_data.json,,271.485,62600630,0.0,9905116,1260.8824,62620030,2024-02-06 19:41:33.137,2024-01-10 03:15:05.681,711.37085,zygK3IiKBU,com.sec.android.app.shealth,8176277e-cc3c-4ec7-9128-b7293348fc74,1704844800000,
200,,6ad2488e-d5dc-44a6-bf8c-cd15336d960a.extra_data.json,,79.479996,62600630,0.0,5641177,1331.166,62620030,2024-02-06 19:41:33.157,2024-01-11 03:00:01.180,289.18915,zygK3IiKBU,com.sec.android.app.shealth,6ad2488e-d5dc-44a6-bf8c-cd15336d960a,1704931200000,
200,,a6bc6cdf-63f2-453e-860f-befbaf497c2c.extra_data.json,,35.92,62600630,0.0,3731389,1362.6455,62620030,2024-02-06 19:41:33.177,2024-01-12 03:15:41.304,207.90988,zygK3IiKBU,com.sec.android.app.shealth,a6bc6cdf-63f2-453e-860f-befbaf497c2c,1705017600000,
200,,8cfc2aff-03e6-4ace-a84e-57fb24e48a5a.extra_data.json,,0.0,62600630,0.0,10411574,1252.5344,62620030,2024-02-09 17:35:31.104,2024-01-13 03:34:36.316,541.03986,zygK3IiKBU,com.sec.android.app.shealth,8cfc2aff-03e6-4ace-a84e-57fb24e48a5a,1705104000000,
200,,5c7e5151-0a0c-46c7-b565-51d8baa844d0.extra_data.json,,0.0,62600630,0.0,2610036,1381.129,62620030,2024-02-09 17:35:31.194,2024-01-14 03:27:46.673,130.52,zygK3IiKBU,com.sec.android.app.shealth,5c7e5151-0a0c-46c7-b565-51d8baa844d0,1705190400000,
200,,a1351850-67b7-4ad5-8d53-8f1ce58d500f.extra_data.json,,0.0,62600630,0.0,2250214,1387.06,62620030,2024-02-11 18:22:48.482,2024-01-15 03:00:11.184,123.79998,zygK3IiKBU,com.sec.android.app.shealth,a1351850-67b7-4ad5-8d53-8f1ce58d500f,1705276800000,
200,,664cffd1-8f48-47c5-a326-1784355bd6e5.extra_data.json,,0.0,62600630,0.0,3259793,1370.419,62620030,2024-02-11 18:22:48.529,2024-01-16 03:00:01.746,168.06001,zygK3IiKBU,com.sec.android.app.shealth,664cffd1-8f48-47c5-a326-1784355bd6e5,1705363200000,
200,,27a30f9f-9b51-4874-adfa-f0efa6c28609.extra_data.json,,0.0,62600630,0.0,256928,1419.9158,62620030,2024-02-11 18:22:48.618,2024-01-17 03:42:31.876,12.059999,zygK3IiKBU,com.sec.android.app.shealth,27a30f9f-9b51-4874-adfa-f0efa6c28609,1705449600000,
200,,f5a7a4db-96f6-453c-a7f7-0315965bd52a.extra_data.json,,0.0,62600630,0.0,1760785,1395.1274,62620030,2024-02-11 18:22:48.727,2024-01-18 03:00:05.711,82.57997,zygK3IiKBU,com.sec.android.app.shealth,f5a7a4db-96f6-453c-a7f7-0315965bd52a,1705536000000,
200,,849dcf7d-9e69-4717-9be3-5943227f5167.extra_data.json,,0.0,62600630,0.0,6975543,1309.1714,62620030,2024-02-15 16:20:45.282,2024-01-19 03:00:04.055,496.6701,zygK3IiKBU,com.sec.android.app.shealth,849dcf7d-9e69-4717-9be3-5943227f5167,1705622400000,
200,,050aa8e9-fe77-453c-83a3-8a337febc116.extra_data.json,,0.0,62600630,0.0,5153371,1339.2067,62620030,2024-02-15 16:20:45.315,2024-01-20 03:00:02.383,271.09003,zygK3IiKBU,com.sec.android.app.shealth,050aa8e9-fe77-453c-83a3-8a337febc116,1705708800000,
200,,f6ac1d5d-be78-4ae8-a2ff-f5b0144601cb.extra_data.json,,0.0,62610110,0.0,4607571,1348.2032,62620030,2024-02-15 16:20:45.337,2024-01-21 03:27:58.064,261.81,zygK3IiKBU,com.sec.android.app.shealth,f6ac1d5d-be78-4ae8-a2ff-f5b0144601cb,1705795200000,
200,,772d001f-3e90-4aea-975c-862bda63b641.extra_data.json,,0.0,62610110,0.0,6598159,1315.3918,62620030,2024-02-15 16:20:45.370,2024-01-22 03:00:02.217,349.62994,zygK3IiKBU,com.sec.android.app.shealth,772d001f-3e90-4aea-975c-862bda63b641,1705881600000,
200,,72dd2b97-1eed-4f73-9087-a55448e71c90.extra_data.json,,0.0,62610110,0.0,6719306,1313.395,62620030,2024-02-19 13:18:58.325,2024-01-25 03:56:03.263,369.68997,zygK3IiKBU,com.sec.android.app.shealth,72dd2b97-1eed-4f73-9087-a55448e71c90,1706140800000,
200,,d5fd13a9-c624-4cd2-ab15-5914f18122f6.extra_data.json,,556.058,62610110,0.0,9458195,1268.2493,62620030,2024-02-19 13:18:58.359,2024-01-26 03:17:42.932,805.1725,zygK3IiKBU,com.sec.android.app.shealth,d5fd13a9-c624-4cd2-ab15-5914f18122f6,1706227200000,
200,,bc515ba3-9ac0-4cae-ab6e-f6e92e3097e5.extra_data.json,,0.0,62610110,0.0,4061021,1357.212,62620030,2024-02-19 13:18:58.397,2024-01-27 03:00:29.545,214.57999,zygK3IiKBU,com.sec.android.app.shealth,bc515ba3-9ac0-4cae-ab6e-f6e92e3097e5,1706313600000,
200,,e517e892-db70-4152-bbf3-256680c28777.extra_data.json,,0.0,62610110,0.0,3762430,1362.1338,62620030,2024-02-19 13:18:58.437,2024-01-28 03:11:31.054,228.51997,zygK3IiKBU,com.sec.android.app.shealth,e517e892-db70-4152-bbf3-256680c28777,1706400000000,
200,,4d002297-cfc6-4b50-9ed8-4c3d584992ba.extra_data.json,,0.0,62610110,0.0,4281806,1353.5729,62620030,2024-02-19 13:18:58.256,2024-01-23 03:00:01.898,212.84001,zygK3IiKBU,com.sec.android.app.shealth,4d002297-cfc6-4b50-9ed8-4c3d584992ba,1705968000000,
200,,532d6041-3393-433c-bdde-f0b8de6c22ed.extra_data.json,,380.865,62610110,0.0,7587681,1299.0814,62620030,2024-02-19 13:18:58.294,2024-01-24 03:00:01.429,639.7953,zygK3IiKBU,com.sec.android.app.shealth,532d6041-3393-433c-bdde-f0b8de6c22ed,1706054400000,
200,,462cd7f9-3fe7-4407-b3ce-f65df70de7d2.extra_data.json,,0.0,62610110,0.0,1696168,1396.1925,62620030,2024-02-25 07:00:46.009,2024-02-02 03:11:34.013,87.40998,zygK3IiKBU,com.sec.android.app.shealth,462cd7f9-3fe7-4407-b3ce-f65df70de7d2,1706832000000,
200,,efa9220d-da21-480e-95ee-5b16853198cb.extra_data.json,,0.0,62610110,0.0,10158986,1257.5142,62620030,2024-02-25 07:00:46.113,2024-02-03 03:00:03.993,524.74994,zygK3IiKBU,com.sec.android.app.shealth,efa9220d-da21-480e-95ee-5b16853198cb,1706918400000,
200,,bde6bbe4-a816-4c91-9b7f-7694afeefc65.extra_data.json,,200.38,62610110,0.0,6201998,1322.7804,62620030,2024-02-25 07:00:46.341,2024-02-04 03:12:10.607,363.56848,zygK3IiKBU,com.sec.android.app.shealth,bde6bbe4-a816-4c91-9b7f-7694afeefc65,1707004800000,
